paper_id,Measurement,Framework,Quantification,Target variable type,Level,Approach,Institution country,Field country,Location,Location range,Habitat type,Taxon,Disturbance type,Disturbance pattern,Observation duration,Justification
578,Observed,resistance + resilience,Recovery degree,Ecosystem function,Ecosystem,Field observation,US,ZA,"S-24.385925, E31.777511",0,Savanna,Plantae,Unmanipulated_Climatic,Pulse,730,Resilience was quantified as recovery of ecosystem productivity because the study reports that aboveground net primary productivity recovered fully and returned to predrought levels in a single year and it calculated response ratios comparing ANPP in 2017 with ANPP averaged across 2006 to 2014. The habitat is a savanna because the site vegetation is characterized as Knobthorn Marula savanna and the study focuses on the herbaceous component of this savanna grassland in Kruger National Park.
178,Inferred,ecological resilience = resistance + adaptability + recovery,Inferred,Socio-eco parameter,Landscape,Field observation,CN,CN,"N37.0000, E107.4833",13.5717,Multi,NA,NA,NA,NA,Resilience is quantified by an entropy weighted evaluation index system that comprises resistance adaptability and recovery and uses 13 indicators including population density PM2.5 industrial emissions waste treatment public transport vehicles and green space rather than measuring recovery dynamics of an ecosystem state variable. The study area is the Yellow River Basin which the introduction describes as including plateau desert and wetland so the habitat source is multiple habitat types rather than a single dominant one.
928,Observed,resistance + resilience,Resistance; Recovery degree,Density,Population,Field experiment,AU,AU,"S29.82, E115.27",0,Shrubland,Plantae,Manipulated_Fire; Unmanipulated_Climatic,Pulse,1095,Quantification is based on the study definition that resistance is the capacity to survive disturbance through persistence and resilience is the capacity to recover to pre-disturbance abundance levels through recruitment and the response variable is the pre to post fire response ratio of density change. Habitat type is shrubland because the study setting is described as biodiverse Mediterranean type shrublands kwongan of the Geraldton Sandplain region of southwestern Australia.
1233,Observed,stability = predictability + resistance + resilience,Recovery degree,Composition; Abundance,Community,Field experiment; Field observation,NZ,NZ,"S36.8169, E174.8469",0,Marine.Neritic,Animalia,"['Manipulated_Structural', 'Manipulated_Biotic']",Pulse,395,Resilience was measured by subtracting control canonical scores from treatment canonical scores and plotting the deviation from baseline through time which operationalizes return toward control or baseline assemblage values as the degree of recovery. The study sites were rocky reefs at 6 to 12 m depth including broken reef and Ecklonia radiata forest which are shallow nearshore marine habitats on the continental shelf.
1094,Observed,stability = resilience + stability,Recovery rate,Biomass; Demography parameter; Growth,Population,Field experiment,US,US,"N29.1975, W89.4383",0,Wetland,Plantae,Manipulated_Chemical; Manipulated_Biotic,Pulse,487,Resilience was defined as rate of recovery after disturbance and in stable plots it was determined as recovery rate using a quadratic regression estimating percent recovery month to 50% of controls. The study site was a microtidal salt marsh dominated by Spartina alterniflora and the paper repeatedly describes it as a salt marsh which is a wetland habitat.
938,Observed,resistance + resilience,Recovery degree,Ecosystem function,Ecosystem,Field experiment,US,US,"N39.805, W96.835",0,Grassland,Plantae,['Manipulated_Climatic'],Pulse,883,Resilience was evaluated as recovery of ecosystem function because the study states that resilience is the capacity for recovery of function and reports complete recovery in ecosystem function total ANPP one year post drought. This corresponds to recovery degree because total ANPP returned to the control level in the recovery year. The habitat is grassland because the study site is described as a native tallgrass prairie and a central U.S. grassland at Konza Prairie Biological Station.
169,Observed,none,Recovery rate; Resistance,Ecosystem function; Biomass; Demography parameter; Growth,Individual,Field experiment,US,US,"N33.446, W118.486",0,Marine.Neritic,Animalia,Manipulated_Resource,Pulse,18,Resilience was quantified from direct recovery dynamics because delayed feeding treatments showed recovery measured by increases in respiration and protein accretion and body lengths and the text reports recovery rates within 0.9 fold of respiration rate and 0.8 fold of protein accretion rate of control larvae. Resistance was also quantified because unfed larvae were still capable of sustaining respiration and conserving whole body lipid and protein content during food deprivation. The habitat is Marine.Neritic because larvae were reared in seawater at the Wrigley Marine Science Center on Santa Catalina Island and bacteria were collected from Pacific Ocean waters off Santa Catalina Island.
652,Observed,resilience = ability to return to a predisturbance state,Recovery degree,Abundance; Composition; Diversity,Community,Indoor experiment,IT,IT,"N45.92247, E8.54829",0,Wetland,Bacteria; Protozoa,Manipulated_Chemical; Manipulated_Biotic,Press; Pulse,23,Resilience was defined as the ability of a community to return to a predisturbance state and was tested by comparing total cell numbers aggregates flagellates and alpha and beta diversity between day 20 and day 27. This corresponds to recovery degree because it evaluates whether the state at day 27 returned to values similar to those before the pulse disturbance. The source community and experimental medium were lake water from Lake Maggiore which is a freshwater lake habitat fitting the Wetland category.
75,Observed,resilience = resistance + recovery,Resistance; Recovery degree,Composition,Community,Field experiment; Field observation,US,US,"N43.8, W124.1",4.5,Coastal,Animalia; Plantae,Unmanipulated_Climatic; Unmanipulated_Biotic,Press,5475,Resilience was quantified as community similarity using 1 minus Bray Curtis dissimilarity with resilience defined as before to after similarity and resistance defined as before to during similarity and the Methods state resilience can be partitioned into resistance and recovery and that resilience is used as synonymous with recovery. The habitat is described as low elevation rocky intertidal benches on the coasts of Oregon and northern California which corresponds to a coastal habitat type.
1150,Observed,none,Recovery degree,Ecosystem function; Biomass,Ecosystem,Field experiment,CA,CA,"N53.43, W113.45",0,Other,Plantae,Manipulated_Biological resource use; Manipulated_Structural,Pulse,365,Quantification is recovery degree because the study reports that leaf area and leaf area ratio recovered within a year to near pre-treatment levels and that root starch concentrations had returned to pre-treatment values. Habitat type is Other because the saplings were transplanted to an open field at the University of Alberta experimental station into excavated plots refilled with a sand-peat mixture which does not match the provided natural habitat categories.
125,Inferred,ecological vulnerability = sensitivity + resilience + pressure,Inferred,Ecosystem function; Abiotic parameter; Land use; Socio-eco parameter,Landscape,Field observation,CN,CN,"N37.505, E107.725",8.89,Multi,NA,NA,NA,NA,Resilience was not quantified from recovery dynamics but was a component of an ecological vulnerability assessment using the SRP model with indicators including FVC and NPP and a biological abundance index. The study area includes multiple land use and cover types because the EAI equation explicitly uses forestland grassland water body cropland urban land and bare land so the dominant habitat type cannot be reduced to a single IUCN category.
44,Observed,resilience = depth + breadth,Latitude; Invariability; Recovery rate,Composition,Community,Field experiment,AU,AU,"S37.91, E145.13",0,Other,Bacteria; Fungi,Manipulated_Chemical; Manipulated_Structural,Pulse,7,Quantification is based on basin of attraction depth and breadth because the introduction states that depth and breadth of the basin are metaphors for resilience and the methods state that geometric properties such as size of the valley depth and slope define the properties of resilience and they map tipping points and bistable regions across tetracycline concentrations. Recovery rate is explicitly calculated as days required to reach equilibrium and invariability is measured as variation in E. coli frequency over time. Habitat type is Other because the work is a laboratory microbial co-culture in defined liquid growth medium and no IUCN natural habitat type is described.
90,Observed,none,Resistance; Other,Regional network parameter,Landscape,Modeling and simulation,CN,CN,"N30.20, E120.73",3.55,Multi,NA,Model_Structural,Pulse,1,Resilience was measured using the largest connectivity subgraph score S after sequential node removals where nodes become inactive and are removed after a single attack and all connected edges are also removed which quantifies the network ability to resist interference. The study also states that S and network efficiency E were normalized and combined to calculate the degree of resilience R which does not match a single recovery metric. The land use map and data classify the study area into woodland cultivated land water grassland construction land and unused land indicating multiple habitat types rather than one dominant IUCN habitat category.
240,Observed,resilience = resistance + recovery,['Resistance; Recovery time'],['Cover'],Community,['Modeling and simulation'],US,['PF'],NA,NA,Marine.Neritic,Chromista,['Model_Structural'],Pulse,NA,Quantification is based on resistance and recovery time because the study compares whether disturbances trigger a shift versus return and it reports that structure removing disturbances rapidly regained predisturbance levels while structure retaining disturbances triggered persistent shifts and it also quantified the time taken to reach equilibrium. Habitat type is Marine.Neritic because the study focuses on coral reef ecosystems and models benthic cover on hard substrate on coral reefs.
866,Observed,resistance + resilience + stability,Recovery degree; Resistance; Invariability,Diversity; Demography parameter,Community,Field observation,AU,AU,"S36.7, E145.2",0,Agricultural,Animalia,Unmanipulated_Climatic,Press,3650,Resilience was quantified as proportional change following release of the disturbance with Resilience = SRT3/SRT2 which is a recovery degree measure. Resistance was quantified as proportional change during disturbance with Resistance = SRT2/SRT1. Stability was quantified as constancy over the disturbance duration using the coefficient of variation over the three time periods which is an invariability type measure. The study landscapes were in an agricultural region where native vegetation has been cleared for farming pastoral cropping and horticulture.
1254,Observed,resistance + resilience,Recovery rate; Recovery time,Biomass; Abundance; Ecosystem function,Ecosystem,Indoor experiment,US,US,"N36.010, W84.269",0,Other,Plantae,Manipulated_Chemical,Pulse,108,Resilience was defined as the rate at which a system recovers following disturbance and was quantified using the exponential rate of increase r from a first order model and by time of recovery to pre disturbance levels using Dunnett's test. The habitat source was laboratory streams supplied with water from a spring fed pond and inoculated with rocks collected from Walker Branch a stream on the Oak Ridge reservation so the closest IUCN category among the provided options is Other.
629,Observed,stability = resilience + species interactions,Recovery rate; Other,Biomass; Composition,Community,Modeling and simulation; Field experiment,NL,NL,NA,NA,Wetland,Chromista; Animalia,Manipulated_Chemical,Pulse,15,Resilience was quantified as functional resilience defined as the recovery rate of total biomass using measurements on days 6 and 21 and as compositional resilience defined as compositional recovery using Bray Curtis similarity between day 6 and day 21. The habitat is a freshwater plankton food web representative of Dutch ditches which are freshwater aquatic systems consistent with Wetland.
131,Observed,resilience = functional recovery + compositional recovery,Recovery degree; Recovery rate,Biomass; Ecosystem function; Composition,Community,Field experiment,US,"['US', 'MX', 'PA']","N31.0, W110.5",33.0,Marine.Neritic,Animalia,Manipulated_Structural,Pulse,365,Resilience was quantified as recovery after repeated biomass removals because the study states it quantified functional space occupancy and biomass and compositional recovery after pulse disturbances and reports planned contrasts of disturbance effects on open space and biomass and PERMANOVA treatment effects on composition. This includes recovery degree because it compares disturbed treatments to undisturbed controls after a 1 month recovery period and recovery rate because it evaluates speed of functional recovery across latitude and across early and late assembly timescales. The habitat is Marine.Neritic because the study system is subtidal sessile marine invertebrates on nearshore Pacific coasts and panels were suspended at 1 m depth below floating docks in marinas.
232,Inferred,vulnerability = pressure + sensitivity + resilience,Inferred,Ecosystem function,Ecosystem,Field observation,CN,CN,"N40.231, E94.638",0,Desert,Plantae,NA,NA,NA,Resilience was quantified as an indicator within a vulnerability model using NDVI slope because the methods state that the resilience layer is evaluated using the standardized slope of annual maximum NDVI from 1990 to 2020. This is an inferred quantification because the study uses NDVI slope to represent resilience rather than measuring recovery after a defined disturbance. The study area is described as an arid oasis threatened by the Kumtag Desert and including a transition zone with the Gobi desert and the dominant context is arid desert surroundings. Therefore the dominant habitat type for the resilience related vegetation index data is coded as Desert.
160,Observed,resilience = recovery time,Recovery time,Ecosystem function; Composition,Ecosystem,Field observation,US,US,"N47.360, W115.566",0,Forest,Plantae,Unmanipulated_Fire,Pulse,1752000,The study states a simple definition of resilience as recovery of a response variable to pre fire levels within a time period shorter than the average fire return interval and it reports that biogeochemical proxies and pollen assemblages recovered to pre fire values within c. 50 to 80 years. The study area is described as a subalpine forest watershed and subalpine forests in the Silver Lake watershed are dominated by coniferous tree taxa.
40,Observed,resistance + resilience,Recovery rate,Biomass,Population,Modeling and simulation,US,US,"N40.22, W111.80",0,Wetland,Animalia,Model_Chemical,Press,18250,Resilience is defined as the ability of a population to return to its previous condition following disturbance and the study evaluates population response to annual poison baiting by simulating biomass trajectories and whether biomass reduction targets are met by specified years. The quantification therefore uses the time dependent response of biomass under sustained annual control which aligns with recovery rate rather than a static proxy. The case study system is Utah Lake described as a large open shallow lake and the data and model are based on carp control efforts in that lake. A shallow lake is classified as Wetland in the IUCN habitat scheme.
1157,Observed,stability = sensitivity + return rate,Recovery rate; Resistance,Ecosystem function,Ecosystem,Field experiment,US,US,N46.8139 W89.8329,0,Wetland,Phytoplankton,Manipulated_Resource; Manipulated_Biotic,Pulse,84,Return rate was quantified as the inverse of return time where return time was the number of days total chlorophyll a observations were outside the 90% highest posterior density interval predicted from the reference period. Sensitivity was quantified as the maximum difference between observed and predicted total chlorophyll a which the paper defines as the magnitude of response to perturbation and as the inverse of resistance. The study sites are described as small fishless ponds that are dystrophic surrounded by extensive mats of Sphagnum and stratified in summer with anoxic hypolimnia which matches a wetland pond habitat.
