paper_id,Measurement,Framework,Quantification,Target variable type,Level,Approach,Institution country,Field country,Location,Location range,Habitat type,Taxon,Disturbance type,Disturbance pattern,Observation duration,Justification
1537,Inferred,vulnerability = exposure + sensitivity + resilience,Inferred,Ecosystem function,Ecosystem,Field observation,CN,CN,"N31.5, E106.0",19,Multi,Plantae,NA,NA,NA,The abstract states that a Drought Vulnerability Index was constructed integrating exposure sensitivity and resilience as three core dimensions defined in the IPCC framework which defines the framework as vulnerability = exposure + sensitivity + resilience. The Methods state that sensitivity and resilience were derived from autoregressive modeling of vegetation dynamics using vegetation and climate data from 2001 to 2023 and that δ serves as an indirect measure of ecosystem resilience and RI is expressed as 1 – δ which indicates resilience is not measured as an observed recovery trajectory but inferred from an autoregressive coefficient. NDVI from MODIS was used as the vegetation condition variable and the model is NDVIt = α×PDSIt + β×Tt + δ×NDVIt−1 + ε with RI = 1 − δ so the target variable underlying resilience quantification is NDVI as a vegetation index proxy of productivity which fits Ecosystem function. The study uses multi source remote sensing and reanalysis data and monthly PDSI and NDVI time series which is field observation rather than an experiment. The first author affiliation is Nantong University China so the institution country is CN. The study area overview gives the Yangtze River Basin in central China with coordinates 28 N–35 N and 90 E–122 E so the field country is CN and the average coordinate is N31.5 E106.0. Using the given coordinate bounds the farthest point from the average differs by 3.5 degrees latitude and 16 degrees longitude so the sum is 19. The study area includes forests shrublands savannas grasslands wetlands and croplands so the habitat type is Multi. Resilience is quantified for vegetation ecosystems using NDVI so the taxon is Plantae. Because measurement is inferred the disturbance type pattern and observation duration are coded as NA per the instructions.
62,Inferred,ecosystem health = vigor + organization + resilience + services,Inferred,Physiological indicator; Land use,Landscape,Field observation,CN,CN,"N26.0, E118.0",0,Multi,NA,NA,NA,NA,The study states it quantitatively assessed ecosystem health based on the Vigor – Organization – Resilience – Services model. Ecosystem resilience is defined as the ability of an ecosystem to recover from external disruptions and is operationalized as a coefficient RCi calculated using NDVI and land use class restoring force coefficients. This uses proxy indicators and assigned coefficients rather than measuring recovery dynamics after a defined disturbance so resilience measurement is inferred. The framework explicitly includes resilience as one component within ecosystem health in the VORS system. Because measurement is inferred quantification is inferred. The resilience related target variables are NDVI and land use class coefficients so the target variable types are physiological indicator and land use. The analysis is at a gridded regional scale across Fujian Province so the level is landscape. Data sources include MODIS NDVI and land cover and other spatial datasets indicating field observation via remote sensing and existing datasets. The first author affiliation includes Qufu Normal University in China so institution country is CN. The study area is Fujian Province in southeastern China so field country is CN. No coordinates are provided so the location is approximated to the province center and the range is set to 0 because only one averaged coordinate is reported. The study includes forestland cropland water and built up land so habitat type is multi. Disturbance type pattern and observation duration are not applicable because resilience is inferred and no disturbance response observation window is defined.
756,Observed,none,Recovery degree; Resistance,Demography parameter; Biomass,Population,Field experiment,NL,US,"N31.40749167, W81.28987601",0,Coastal,Plantae,Manipulated_Structural,Pulse,395,The study states that it used a 29-month full-factorial field experiment in a southeastern US saltmarsh and that it measured success by relative growth and the ability to recover from disturbance. Resilience was tested by simulating a physical disturbance through clipping of all above-ground cordgrass biomass and removal of mussels after 16 months. The response variables used for resilience were cordgrass survival and regrowth measured 10 days and 13 months after the simulated disturbance. Survival is described as the percentage of plots still harbouring vegetation after clipping and mussel removal and regrowth is the number of shoots that emerged per transplant after the disturbance. These are direct measurements of system response after an imposed disturbance so the measurement type is observed. The paper does not define resilience within an explicit equation framework and discusses resilience alongside resistance in the discussion without defining a higher-level variable. Quantification includes recovery degree because regrowth and survival after disturbance are compared between treatments at fixed post-disturbance times and includes resistance because the discussion states mussel inclusion enhances the resistance of the transplanted material to future disturbances. The target variables for resilience quantification are survival and shoot emergence which are demography parameters and regrowth in shoots which is biomass related. The focal resilience response is for cordgrass transplants so the level is population. The first author affiliation is Radboud University in the Netherlands. The study site is on Sapelo Island Georgia USA with coordinates given as latitude 31.40749167 and longitude −81.28987601. The disturbance is manipulated clipping and mussel removal which is a structural disturbance and it is a pulse event with measurements taken after the event. The disturbance-resilience observation window spans from the disturbance in August 2014 to the last resilience measurement 13 months later which is 395 days.
126,Observed,resistance + resilience,Recovery degree,Ecosystem function,Ecosystem,Field observation,CN,"['CN', 'US']",NA,NA,Grassland,Plantae,Unmanipulated_Climatic,Pulse,10950,The study used long term observational and consecutive ANPP data at least 10 years and calculated resistance and resilience from ANPP during non ECE years ECE years and post ECE years. Resilience was defined as the level of productivity relative to its undisturbed state after an ECE and was calculated using Yn Ye and Ye+1 which is a direct post disturbance response measure. Resistance and resilience were presented as two different indicators for ecosystem productivity responding to ECEs. The resilience calculation uses the difference between ANPP in the year following an ECE and the undisturbed state relative to the ECE impact which matches recovery degree rather than a rate or time. The target variable used for resilience quantification was ANPP which the paper treats as community productivity and thus an ecosystem function. The data were from natural grassland sites and the major taxa studied were herbaceous plant. ECEs were extreme drought and extreme wet classified from SPEI and treated as discrete years and the analysis used ECE year and the following year indicating a pulse framing. The first author affiliation listed Lanzhou University Lanzhou China. The location statement reports 22 sites in Asia and 14 sites in North America and includes an example site in Haibei China and North American prairie studies but no coordinates are provided in the text. The time period is 1980s to 2010s which is approximately 30 years.
1450,Observed,none,Resistance,Composition,Community,Field observation,US,US,"N31.8, W110.9",0,Desert,Plantae,Unmanipulated_Climatic,Press,20440,The study used a long-term vegetation record from the Sonoran Desert with plant species cover measured 26 times between 1953 and 2009 on 68 permanent transects. Resilience was operationalized in Table 1 as the percentage of occasions where a sample did not undergo transition which the table notes indicate resilience. Transitions were defined as reassignment to an alternative community between successive measurements based on changes in species composition using Bray-Curtis dissimilarity and cluster analysis. Because resilience was quantified as remaining unchanged rather than speed or time to return it matches resistance as the ability to deviate less from the original state after disturbance. The target variable used to quantify transitions and resilience was species composition derived from cover of 22 plant species. The disturbance driver analyzed with transitions was precipitation fluctuation with transitions and dissimilarity positively correlated with precipitation and the transects were not directly manipulated. The precipitation influence was treated across the record without a defined recovery interval so it is press. The first author affiliation is Texas A&M University in the United States and the field site is the Santa Rita Experimental Range in Arizona USA near Tucson. The map and text indicate a single study area so an approximate coordinate near SRER is provided with zero range. The habitat is Sonoran Desert and the subjects are perennial plants.
586,Observed,none,Latitude,NA,NA,Modeling and simulation,NL,NA,NA,NA,NA,NA,['Model_Climatic'],Press,1000000,"The paper states that it uses an extended Klausmeier reaction diffusion model and that it employs numerical simulations to assess responses under decreasing rainfall a(t) which is climate change. Resilience is treated through model behaviour under changing rainfall including critical values ac,N and the statement that ecological resilience is determined by the difference between the current rainfall value a and the critical value ac,N that is a minus ac,N. This matches a threshold based capacity to withstand change before flipping to another stability region which corresponds to latitude. The disturbance is modelled climatic because climatic change is characterised only by a change in rainfall and scenarios with decreasing rainfall are analysed. The disturbance is press because rainfall is decreased continuously over the simulation rather than a discrete event. The approach is modeling and simulation because the study is mathematical and uses partial differential equations reduced to ordinary differential equations and presents simulations with specified parameter values and time steps. No new data were used and no empirical field site is used for quantifying resilience so field country and location are not available. The first author affiliation is Leiden University in the Netherlands. Observation duration is taken from the slow climate change simulation described as decreasing rainfall from a equals 1 to a equals 0 in 10^6 time steps."
123,Inferred,urban ecosystem health = pressure + vigor + organization + resilience + service,Inferred,Land use; Ecosystem function; Composition,Landscape,Field observation,CN,"['CN', 'EG']","N27.93, E76.11",0,Urban,NA,NA,NA,NA,The paper proposes the Pressure-Vigor-Organization-Resilience-Service modeling framework and states that UEH is the target layer which consists of five criterion layers P V O R S. Resilience is quantified as habitat quality HQ and Table 3 states resilience refers to the ability of an ecosystem to restore its original structure and function after an external disturbance expressed in terms of habitat quality. UEHI is computed by aggregating normalized indicators with weights and the indicators include HI La FVC SHDI CONTAG AI AWMPFD HQ and ESV. The data sources are Landsat images DEM geographic information and socio-economic data and the method includes land use classification and indicator calculation rather than measuring recovery after a defined disturbance. The study areas are Changle in China and Suez in Egypt with coordinates given as 25•40′ N to 26•04′ N and 119•23′ E to 119•59′ E and 29•50′ N to 30•02′ N and 32•26′ E to 32•35′ E. The first author affiliation is Fujian Normal University in Fuzhou China. The approach uses remote sensing and spatial analysis with Landsat images and ArcGIS and Fragstats which are field observation via remote sensing. The study is about urban ecosystem health in coastal cities and discusses build-up land expansion and afforestation within cities so the dominant habitat context is urban. Because the measurement is inferred the disturbance type pattern and observation duration for resilience are not applicable under the instructions.
176,Observed,resilience = recovery degree + recovery rate,Recovery degree; Recovery rate,Cover; Diversity,Community,Field experiment,US,"['TR', 'US', 'AR']","['N38.0, E29.1', 'N47.0, W113.5', 'S37.3, W64.6']",0,Grassland,Plantae,Manipulated_Structural,Pulse,730,The introduction defines ecological resilience as the degree and rate of recovery of a community from a perturbation. The methods state that they experimentally disturbed grasslands and quantified the recovery of the native plant communities resilience and soil nutrient levels following experimental disturbances. The methods specify that they estimated cover and species richness of all plant taxa to assess community responses to disturbance including resilience defined as the rate and degree of native community recovery from disturbance. The methods describe community recovery as the degree to which native cover and richness metrics in disturbed plots matched levels measured in adjacent undisturbed plots in each post treatment year. The results report resilience to disturbance measured as recovery of native cover and richness in unseeded plots in the 2 years following treatment. The disturbance was imposed by digging up and breaking the soil to a depth of approximately 15 cm and removing plant biomass including roots and shoots. Treatments were initiated at the end of the growing season and plots were read for recruitment during peak growing season the year following treatment and cover was also estimated in the second post treatment year for plots initiated in year 1. Study areas are grassland sites with centroids given for Turkey Montana and La Pampa. The first author affiliation is Rocky Mountain Research Station United States Forest Service in Missoula Montana USA.
865,Observed,stability = resilience + resistance + persistence + variability,Latitude,Abundance,Community,Modeling and simulation,US,NA,NA,NA,NA,Phytoplankton; Zooplankton,Model_Climatic,Press,18250,The paper quantifies stability and resilience using stochastic differential equation models and computed potential and quasi-potential surfaces rather than using field data. It states that the quasi-potential provides a way to quantify stability in stochastic systems and it uses three classic ecological models with continual stochastic perturbations. It explicitly describes Holling resilience as basin height and also describes basin width as a stability metric and labels it as resilience in other definitions. It presents a framework from Harrison 1979 listing resistance resilience persistence and variability as components under environmental stress and discusses resilience as one aspect of stability for some authors. The quantification selected is latitude because the text defines a metric as the minimum distance between an equilibrium and the boundary of its domain of attraction and calls it the width of the basin of attraction which measures the magnitude of perturbation a system can sustain and still be guaranteed to return. The target variables in the core examples are population densities of phytoplankton resources and zooplankton consumers and nutrient concentration and these are abundances. The approach is modeling and simulation because it generates realizations and computes quasi-potentials using numerical algorithms and reports Euler Maruyama integration and ordered upwind methods. The first author affiliation is Case Western Reserve University in the USA. No field sampling country or coordinates are provided because the work is based on models and simulations. Disturbance is modeled as continual Gaussian white noise perturbations to inputs or state variables and the paper emphasizes noise occurs continually with low intensity which matches a press pattern. The disturbance type is classified as climatic because it is described as environmental perturbations and stochasticity and includes examples like extreme climactic conditions and because the perturbations are not structural manipulations of populations but stochastic environmental forcing. Observation duration is taken from example 3 which shows a realization over time interval 0 to 50 and the paper uses continuous time with days not specified so it is converted as 50 years to days using 365 giving 18250.
153,Inferred,ecological adaptability cycle = potential + resilience + connectivity,Inferred,Ecosystem function,Ecosystem,Field observation,CN,CN,"N37.125, E109.583",0,Grassland,Plantae,NA,NA,NA,The methods define resilience as the ability of ecosystem to restore steady state after disturbance and operationalize it as vegetation greening because the pixels with significantly increased NDVI from 2010 to 2020 were used as resilient pixels and the patches composed of these pixels were resilience patches. This uses NDVI change trend as an indicator rather than measuring recovery after a defined disturbance event so resilience is inferred from a proxy. The study states the three-dimensional framework potential resilience connectivity of ecological adaptation theory and uses it to extract ecological sources so the framework is ecological adaptability cycle equals potential plus resilience plus connectivity. Because measurement is inferred quantification is inferred. The resilience indicator is NDVI trend which the paper treats as vegetation cover recovery ability and it is used alongside ecosystem services importance so the target variable type is ecosystem function. The NDVI and ecosystem services are ecosystem level properties rather than individual population or community metrics so the level is ecosystem. The approach is field observation because the study uses observational remote sensing datasets including MODIS NDVI from 2010 to 2020 and other spatial datasets. The first author affiliation is Xi’an University of Science and Technology in China so institution country is CN. The study area is the Yanhe River Basin in China so field country is CN. The study area coordinates are 36.27 to 37.58 N and 108.41 to 110.29 E so the average location is N37.125 E109.583 and the range is 0 because all locations are within two degrees. The paper states grassland is the major land use type and primary ecological sources are predominantly located where grassland was the dominant land use type so habitat type is grassland. The resilience proxy is vegetation NDVI so the taxon is Plantae. Disturbance type pattern and observation duration are NA because the inferred measurement rule requires NA for disturbance fields and duration.
226,Observed,resilience + resistance,Latitude,Density,Community,Modeling and simulation,US,US,"N44.6, W110.5",0,Forest,Plantae,Model_Fire,Pulse,547500,The study developed and used a model and states that it was used to explore disturbance recovery dynamics and to assess resilience across disturbance regimes. Fire was imposed in the model because fire size and average frequency were external control parameters and fire appears as a Poisson process and all trees within the fire perimeter are killed. Resilience was evaluated by comparing where total density in the mixed forest exceeded that of monospecific forests and by identifying extirpation thresholds across fire size and fire free interval. The Methods define fitness as species density at equilibrium and compute equilibrium density as the annual average tree density after discarding the first 500 years. The extirpation threshold was defined using a density cutoff and described as the fire rotation demarcating regeneration failure or success. This corresponds to a threshold beyond which the system cannot maintain viable populations which matches latitude. The target variable used in the resilience comparison was adult tree density and total tree density at equilibrium. The level is community because densities were tracked for multiple tree species strategies in mixed forest and total density across all three. The approach is modeling and simulation because the model is implemented in C and simulations were run for 1500 years with parameterized fire regimes. The first author affiliation is University of Wisconsin Madison in the United States. The case study region and parameterization were for subalpine forests in Yellowstone National Park USA. No coordinates were provided so the location was approximated from Yellowstone National Park. Fire events are discrete circular fires with a defined perimeter and time between events so the disturbance pattern is pulse. Observation duration is the simulation length of 1500 years converted to days.
137,Inferred,ecosystem health = vigour + organisation + resilience + services,Inferred,Land use,Landscape,Modeling and simulation; Field observation,CN,CN,"N30.6556, E103.8917",1.695,Multi,NA,NA,NA,NA,The study states it used the Vigour Organisation Resilience Services model to analyse changes in ecosystem health and it defines ecosystem health as derived from the normalised geometric mean of V O R and S with EHI = (V×O×R×S)^(1/4). It defines ecosystem resilience as the ability to maintain structural stability under human activities and then assigns resilience values by land use with a table titled resilience based on land use listing fixed values for cropland forest shrubland grassland water bodies bare land and IPS. This means resilience is not measured from recovery dynamics of a state variable but is constructed from categorical land use values so the measurement is inferred. Because measurement is inferred the quantification must be inferred. The proxy directly used for resilience is land use because the resilience index is taken from land use classes. The work combines observed datasets including land use NDVI NPP and climate with scenario simulation using the PLUS model for 2035 so the approach includes field observation and modeling and simulation. The first author affiliation is Chengdu University of Technology in China so the institution country is CN. The study area is Chengdu in Sichuan province China so the field country is CN. The study area extent is given as 102 54 to 104 53 E and 30 05 to 31 26 N so the average coordinate is N30.6556 E103.8917 and the location range is the sum of the maximum latitude difference 0.6806 and maximum longitude difference 1.0144. Land use classes include croplands forests shrublands grasslands water bodies impermeable surfaces and bare land so the habitat type is multi. Because the level is landscape taxon is not applicable. Disturbance type pattern and observation duration are not applicable because resilience is inferred from land use coefficients rather than observed disturbance response.
986,Observed,resilience = resistance + recovery,Recovery degree,Biomass,Community,Field experiment,CH,CH,"N46.8472, E6.5750",0,Grassland,Plantae,"['Manipulated_Climatic', 'Manipulated_Structural']",Pulse,730,The study imposed a severe summer drought using rainout shelters from 9 July to 6 September 2010 and combined it with a removal experiment of subordinate species. Resistance recovery and resilience were estimated using community above ground biomass measurements with biomass harvested in early July and early September 2009 2010 and 2011. Resilience was calculated as the ratio of total biomass after the drought year 2011 to total biomass before the drought year 2009 which is a recovery degree comparison of post disturbance to pre disturbance state. The introduction explicitly states resilience combines resistance and recovery to provide a measure of community stability. The target variable used to quantify resistance recovery and resilience is above ground biomass including regrowth biomass and total biomass. The work is a field experiment in Swiss Jura grassland at La Frétaz western Switzerland with coordinates 6 34 30 E and 46 50 50 N. The first author affiliation is EPFL Lausanne Switzerland. The subjects are vascular plant species in a semi natural grassland community. The drought is treated as a discrete event with a defined start and stop and recovery is assessed afterward. The observation window for resilience spans from the 2009 pre drought year to the 2011 post drought year which is about two years.
53,Observed,resilience = resistance + recovery,Recovery degree; Resistance; Recovery time,Growth,Individual,Field observation,CN,CN,"N40.77, E110.94",1.21,Forest,Plantae,Unmanipulated_Climatic,Pulse,13870,The study quantified drought resilience using individual tree ring width series and calculated six resilience indices with formulas including Resistance = RWDr divided by RWpreDr and Resilience = RWpostDr divided by RWpreDr and Recoveryperiod = Yearrecover minus YearDr. The extreme drought year was identified as 2001 based on climatic data characterized by high temperatures low precipitation and low relative humidity and the extreme values of tree ring width indices were observed during the extreme drought in 2001. RWpreDr and RWpostDr were defined as mean tree ring width of four years before and after 2001 and RWDr was tree ring width in 2001 which shows direct response and recovery dynamics. The disturbance was not experimentally imposed and was treated as an extreme drought event in the climate record. The disturbance is a discrete year 2001 with recovery assessed in subsequent years which matches a pulse framing. The observation window for climate growth analyses was defined as 1980 to 2018 which corresponds to the overlapping period of tree ring width chronologies and climate data. Sampling sites were in the central part of Inner Mongolia Autonomous Region in northern China and Table1 reports site coordinates DHB 109.38E 40.75N DQS 111.14E 40.91N and LC 112.29E 40.64N so the average location is N40.77 E110.94. The first author affiliation is Northeast Forestry University Harbin China. The sampled system is semi arid natural Chinese pine broadleaf mixed forests and the target species are Pinus tabuliformis Betula platyphylla and Quercus liaotungensis which are plants.
1999,Observed,none,Resistance,Density; Composition,Community,Field experiment,BR,BR,"S22.80875, W49.21750",0,Grassland,Plantae,Manipulated_Fire,Press,2555,The study states that it aimed to test resilience of the grass layer to extreme conditions and it sampled all grass individuals before the first fire in 2015 and again after seven annual mid dry season fires in 2022. The disturbance was prescribed burning applied every year from 2015 to 2021 and fire was ensured to be the only factor affecting the vegetation. Resilience was evaluated using observed community state variables including grass density and community composition compared between before and after fire surveys using log response ratio effect sizes and ordination based on species abundances. The discussion concludes that after seven annual burns community composition remained unchanged and grass density doubled evidencing resilience to repeated fires which corresponds to limited change in state under disturbance. The target variables directly used in these resilience statements are density per m2 and community composition from species abundances. The work is a field based prescribed fire experiment at Estação Ecológica de Santa Bárbara in São Paulo Brazil with coordinates given as 22 degrees 46 minutes 33 seconds to 22 degrees 50 minutes 30 seconds south and 49 degrees 10 minutes 27 seconds to 49 degrees 15 minutes 36 seconds west. The grass layer subjects are grasses and the paper describes them as plant species. The disturbance is fire and it is manipulated through annual prescribed burns treated as a continuous regime across years rather than a single event. The observation window spans from the 2015 pre fire survey to the 2022 post fire survey which is about seven years or 2555 days.
786,Observed,resilience = recovery time,Recovery time,Ecosystem function,Ecosystem,Field observation,TW,TW,"N24.35, E121.31",0,Forest,Plantae,Unmanipulated_Fire,Pulse,7670,The abstract states that time series Landsat imagery during 1994–2015 were used to observe forest recovery of Wu-Ling fire scars in Taiwan. The introduction defines engineering resilience as time to return and then states that in this study engineering resilience is defined as tc and stable state is assumed as the level of pre-disturbed or undisturbed reference area. The methods predict time of complete recovery tc by curve fitting forest recovery trajectories of NBR to an exponential decay function and define complete recovery as 95% of NBRα. This makes resilience quantified as recovery time rather than resistance or recovery degree. The target variable used in the resilience quantification is NBR time series which the introduction describes as sensitive to chlorophyll content and water content and the discussion links to canopy moisture and recovery of vegetation which fits an ecosystem function proxy from remote sensing. The study area and fire history specify wildfire events in 1995 2001 and 2002 at Wu-Ling farm in Taiwan so the disturbance is unmanipulated fire treated as discrete events. The Landsat scene table lists dates from 06/11/1994 to 16/11/2015 which is 7670 days between first and last measurement. The first author affiliation lists National Chung Hsing University in Taichung Taiwan. The study area is Wu-Ling farm in central Taiwan and the habitat is described as pine plantation forest with overstory tree species and understory grass. The resilience mapping is across fire scars and uses observational remote sensing and field investigation rather than an imposed experimental manipulation.
68,Observed,resilience = resist + recover,Latitude,Cover,Community,Field experiment,FR,FR,"N43.7667, E3.0667",0,Shrubland,Plantae,Manipulated_Climatic,Pulse,1825,The introduction defines resilience as the capacity of an ecosystem to resist and recover from stress. The methods describe a 5-year experiment with rainout shelters set up for around 75 days each summer that excluded 100% precipitation and created warmer and drier conditions. The study quantified resilience using a tipping point threshold because it identified an abrupt loss of resilience when the extreme water stress index exceeded 37 mm 10 day−1 and it used segmented regression models with breakpoints to identify tipping points. The resilience loss was characterized by spring plant cover reduction below 50% and decreased ANPP in rainy years and the tipping point analysis was explicitly applied to spring plant cover versus EWS. Plant cover was visually estimated as total plant cover 0% to 100% in each quadrat at the end of spring and this variable was used in the tipping point quantification. The approach is a field experiment because plots in southern France were fenced and rainout shelters were installed in situ. The site coordinates are given as 43°45′50N and 3°04′50E at the INRAE La Fage station on the Larzac limestone plateau in southern France. The first author affiliation list includes CEFE Univ Montpellier in Montpellier France. The study subjects are plant communities dominated by native perennial graminoids forbs and shrubs. The disturbance is manipulated climatic drought because the treatment is increased summer drought imposed by rainout shelters. The disturbance pattern is pulse because shelters were set up for around 75 days from mid June to end of August and then removed. The observation duration is 5 years as stated as a 5-year experiment and the study monitored responses over five successive years.
84,Observed,resilience = resistance + recovery,Recovery degree; Recovery time; Recovery rate,Growth,Individual,Field observation,ES,ES,"N41.6203, W0.3014",0.0,Shrubland,Plantae,Unmanipulated_Climatic,Pulse,14600,The study used dendrochronology to reconstruct past growth patterns and calculated resilience indices from standardized ring width series for the 2005 and 2012 droughts. The Methods define resistance as sustaining growth during the stress episode and recovery as the ability of growth to recover after disturbance and resilience as the ability to reach pre disturbance growth levels. The study also calculated recovery period as the time in years needed to recover pre drought growth and average recovery rate as the percentage of recovery during the recovery period. The target variable used for resilience quantification was radial growth derived from ring width indices at the individual level. The drought events were identified using SPEI and treated as discrete dry years 2005 and 2012. Sampling occurred in two Mediterranean shrubland sites in northeastern Spain with coordinates given for Alcubierre and Valcuerna. The first author affiliation is Instituto Pirenaico de Ecología in Zaragoza Spain. The observation window for growth analyses and drought resilience indices is stated as 1980 to 2020 which corresponds to 40 years.
112,Inferred,resilience = resistance + recovery + adaptation + renewal,Inferred,Socio-eco parameter,Landscape,Field observation,CN,CN,"N41.0000, E85.0000",0,Multi,NA,NA,NA,NA,The study develops an assessment framework and evaluates tourism socio-ecological system resilience using an index system and an improved TOPSIS model rather than measuring recovery dynamics of an ecosystem state variable after a disturbance. The framework is explicitly stated as encompassing four key domains resistance recovery adaptation and renewal. The resilience value is computed as a TOPSIS proximity score Ci ranging from 0 to 1 based on 35 indicators listed in Table 1 such as per capita water resources NDVI PM2.5 tourism income and education indicators. The analysis is conducted for 14 prefecture level units in Xinjiang from 2010 to 2020 using multi source statistical and spatial datasets and methods including Gini coefficient kernel density estimation and obstacle degree model. Because resilience is constructed from proxy indicators and not from direct system recovery trajectories following a defined disturbance the measurement type is inferred and quantification is inferred. The target variables used to quantify resilience are socio ecological indicators describing tourism ecological economic social and cultural subsystems rather than organismal measures. The unit of analysis is prefecture level administrative units across Xinjiang which corresponds to a landscape scale assessment. The first author affiliation is Xinjiang Institute of Ecology and Geography Chinese Academy of Sciences in Urumqi China. The study area is Xinjiang China and Fig 3 shows the location of the study area but no coordinates are provided so an approximate central coordinate for Xinjiang is used and the range is set to 0 because only one averaged coordinate is reported. The study context includes deserts mountains lakes and grasslands so the dominant habitat cannot be reduced to a single IUCN type and is coded as multi. Disturbance type pattern and observation duration are not applicable because resilience is not quantified from observed disturbance response dynamics.
203,Observed,none,Recovery rate,Ecosystem function,Ecosystem,Modeling and simulation,NL,NA,NA,NA,Wetland,Virtual,Model_Resource; Model_Climatic,Press,18250,The study uses data simulated using the aquatic ecosystem model PCLake which allows the generation of critical transitions in response to gradual changes in phosphorus load. It ran 50-year long eutrophication and oligotrophication scenarios and extracted time series of all model state variables and calculated early-warning indicators on the residuals of the seasonally adjusted and detrended time series. The introduction defines critical slowing down as increased recovery time after a minor perturbation and links it to increasing autocorrelation at lag-1 and variance which are the early-warning indicators used. Because resilience is operationalized through early-warning indicators based on autocorrelation and variance in time series this is a direct quantification from system trajectories and fits observed measurement. The paper does not define a formal equation framework that includes resilience and instead discusses early-warning indicators as indicators of ecosystem resilience. The target variables used for resilience quantification include chlorophyll-a transparency Secchi depth and oxygen saturation which are treated as ecosystem and water quality variables and chlorophyll-a is a productivity related variable. The work is a modeling approach using a virtual lake and the subjects are described as a virtual lake with virtual data. The first author affiliation is Netherlands Institute of Ecology in Wageningen The Netherlands. The virtual lake uses default settings reflecting Dutch weather conditions but no field sampling location or coordinates are provided. The disturbance driver is gradual changes in phosphorus load and stochastic temperature variation used as perturbations which correspond to resource and climatic disturbances imposed in the model and applied continuously over the 50-year scenarios. The observation window for the resilience analysis spans the 50-year runs which is 50 times 365 days.
1307,Observed,resilience + resistance,Recovery degree,Composition,Community,Field experiment,CA,CA,"N56.7704, W118.3674",0,Forest,Animalia,Manipulated_Biological resource use,Pulse,1825,The study states it is a pulse experiment where whole stands were perturbed by harvesting and recovery was monitored. Ground beetle assemblages were sampled 1 2 and 5 years postharvest using pitfall traps and species were identified and analyzed as Bray Curtis dissimilarities of catch rate for 59 species. The methods say significant differences in pairwise comparisons between harvesting treatments and control stands over time were interpreted as a measure of resistance and potential resilience of ground beetle composition to harvesting. The abstract and discussion describe recovery as recovery of assemblages and recovery to initial conditions relative to uncut control stands and report whether assemblages resemble uncut stands within five years. Because resilience is evaluated by how similar harvested assemblages are to uncut controls over time the quantification corresponds to recovery degree rather than a rate or a time to full return. The focal response variable used for this resilience interpretation is beetle assemblage composition not a proxy index. The first author affiliation is Universite du Quebec a Montreal in Canada and the field site is near Peace River Alberta Canada with coordinates given as 5684601300N 118 82202800W. The disturbance is experimentally applied forest harvesting with retention levels which is biological resource use and it is treated as a discrete pulse harvest in winter 1998 to 1999. Sampling spans from 1999 to 2004 which is five years between first and last measurement.
818,Observed,stability = resistance + resilience,Invariability,Composition; Diversity,Community,Field observation,FR,['BE'],"N50.80, E5.68",0,Grassland,Plantae,Unmanipulated_Climatic; Unmanipulated_Landuse and infrastructure development,Pulse; Press,12775,The study states that it analyses grassland stability and resilience over an exceptionally long time series and reports a 35 years survey with continuous annual sampling that can be treated as individual plot time series. Resilience is defined as the ability to preserve community composition and structure in time and the methods quantify temporal turnover and temporal beta diversity components and abundance based dissimilarity and Shannon diversity and Simpson evenness. The methods explicitly say local community resilience is measured as the stability of communities over short time steps of annual measures and that temporal beta diversity can give reliable stability measures as well as a measure for resilience. The introduction specifies effects of pulse disturbances of climatic origin extremely dry or wet years and a press disturbance of habitat degradation at the landscape scale. The methods identify a perturbation period from 1990 to 1996 followed by wet springs and absence of summer drought between 1997 and 2001. The target variables used for resilience quantification are community composition turnover and diversity indices including Sörensen Simpson nestedness Bray Curtis Shannon diversity and evenness. The study subjects are higher plants angiosperms in calcareous grassland permanent quadrats. The site is Thier de Lanaye near Maastricht at the Belgian Dutch border and the weather station Visé is at 5 km and the plots are within the same grassland complex. The first author affiliation is Irstea in Lyon Villeurbanne France. The observation window spans 35 years which corresponds to 12775 days.
