paper_id,Measurement,Framework,Quantification,Target variable type,Level,Approach,Institution country,Field country,Location,Location range,Habitat type,Taxon,Disturbance type,Disturbance pattern,Observation duration,Justification
51,Observed,resilience = resistance + recovery,Resistance; Recovery degree,Cover,Community,Field experiment; Field observation,US,US,"N34.41, W79.95",7.78,Coastal,Plantae,Unmanipulated_Climatic; Manipulated_Biotic; Manipulated_Biological resource use,Pulse,1552,The study states that it explored marsh resilience using a 51 month large grazer exclusion experiment and observations of long term grazed sites. It defines resilience to die off as the capacity of marshes to maintain living Spartina cover in the face of die off using a 0 to 3 die off severity score based on percent bare ground. It explicitly says this die off resilience metric does not distinguish die off impact resistance and recovery. It also says it tested recovery by simulating invasive hog disturbance and measured recovery as the natural log transformed response ratio of vegetation metrics in hog disturbed plots relative to undisturbed reference plots at 6 and 12 months. These are direct observations of vegetation state variables under disturbances so measurement is observed. The framework is explicitly described as resistance and recovery facets in the resilience section. Quantification includes resistance for die off and recovery degree via log response ratio for hog disturbance. The target variable used to indicate resilience to die off is living Spartina cover and bare ground which is cover. The work is field based with an exclusion experiment and a broad scale observational survey. The first author affiliation is University of Maryland in the United States. Field data are from eastern US saltmarshes including Cumberland Island Georgia and sites between Florida and Maryland. Cumberland Island coordinates are given as 30.85 N 81.45 W and the observational latitude range is 30.52 N to 38.30 N so the average coordinate is approximated from these endpoints. The habitat is saltmarshes which are coastal wetlands. The focal foundation plant is Spartina alterniflora which is Plantae. Disturbances include drought associated die off treated as unmanipulated climatic and simulated hog damage treated as manipulated biotic and horse grazing exclusion treated as manipulated biological resource use.
161,Inferred,none,Inferred,['Interaction'],Ecosystem,Modeling and simulation,TW,TW,"N24.36293, E121.31372",0,Wetland,NA,NA,NA,NA,The study quantified post dam removal change using Ecopath food web models and compared ecosystem attributes rather than measuring recovery dynamics of a single state variable through time. The methods state that the aim was to construct trophic models at different times to quantify energy flows in the food web and then assess ecosystem attributes including connectance index system omnivory index Finn cycling index and detritivory to herbivory ratio. These are network and interaction proxies and the paper concludes that resilience increased in the long term without defining resilience as recovery rate recovery time or recovery degree. The approach is modeling and simulation because the trophic models were constructed using the Ecopath routine of Ecopath with Ecosim. The first author affiliation is National Chung Hsing University Taichung Taiwan. The field data are from the Chichiawan Stream in central Taiwan with monitoring sites at N24 22 15 0 E121 18 38 0 and N24 21 16 1 E121 18 49 8. The average coordinate is approximately N24 36293 E121 31372 and both sites are within two degrees so the location range is 0. The system is a stream so the closest provided habitat category is Wetland. Because measurement is inferred disturbance type disturbance pattern and observation duration are coded as NA per instructions.
173,Observed,ecological stability = resistance + resilience + recovery + temporal stability,Recovery rate,Ecosystem function,Ecosystem,Field experiment,CN,CN,"N42.583, E117.108",0,Grassland,Plantae,Unmanipulated_Hydrological,Pulse,730,The introduction defines ecological stability as containing resistance resilience recovery and temporal stability and defines resilience as the rate at which a function returns to its pre disturbance status. The methods quantify resistance resilience and recovery directly from observed ANPP ratios using ANPP2018 divided by ANPP2017 for resistance ANPP2019 divided by ANPP2018 for resilience and ANPP2019 divided by ANPP2017 for recovery. ANPP was measured by harvesting above ground living plant biomass sorting by species drying and determining above ground net primary productivity. The disturbance was an extreme flooding event in 2018 identified from 60 year precipitation records with 2018 growing season precipitation exceeding the 95th percentile and 2017 and 2019 within the normal range. The flooding event is treated as a discrete event with preflooding year flooding year and postflooding year enabling resistance resilience and recovery calculations which matches a pulse disturbance. The observation window for resilience related measurements spans 2017 to 2019 with plant communities surveyed in August each year giving about two years between first and last measurement. The study sites are located on the meadow steppe of Ulan Buton Inner Mongolia China with coordinates 42 degrees 32 minutes to 42 degrees 38 minutes north and 117 degrees 5 minutes to 117 degrees 8 minutes east. The first author affiliation is Peking University Beijing China. The target variable used to quantify resilience is plant community productivity ANPP which is an ecosystem function. The approach is a field nitrogen addition experiment established in 2011 with plots receiving nitrogen addition levels and field sampling conducted at the sites.
72,Observed,resistance + resilience,Recovery degree,Growth,Community,Field observation,DE,DE,N51.3833 E11.8833,0,Agricultural,Plantae,Unmanipulated_Climatic,Press,2190,The study used inventory data from 2015–2021 and measured individual tree stem diameters annually then calculated basal area increment and community mean basal area increment. It states that it used the concepts of resistance and resilience to quantify growth responses to drought. Resistance was quantified as the ratio between tree growth during drought and tree growth during the respective pre drought period. Resilience was defined as the capacity to reach pre disturbance performance levels and was estimated as the ratio between post drought growth and pre drought growth and the authors refer to it as early resilience. Because resilience is quantified from observed growth before during and after the 2018–2020 drought it is observed not inferred. The framework is presented as the paired concepts resistance and resilience as facets of ecosystem stability. The resilience quantification is a ratio comparing post drought to pre drought growth which is a recovery degree measure. The target variable used for resilience is basal area increment which is a growth measure aggregated to community mean per plot. The level is community because the resilience indices are based on the tree community mean basal area increment per plot. The approach is field observation because the data come from repeated annual inventories in an outdoor tree diversity experiment. The first author affiliation is in Leipzig Germany. The study site is in Germany at Bad Lauchstädt near Halle with coordinates 51°23′ N 11°53′ E. The site was formerly used agriculturally until 2012 and as grassland until establishment in 2015 so the habitat origin is agricultural. The disturbance is the 2018–2020 drought identified using SPEI and soil moisture and it is unmanipulated climatic. The drought is treated as three consecutive drought years 2018 to 2020 with no recovery interval until 2021 so it is press. The observation duration for resilience spans the pre period 2016–2017 through the post year 2021 which is 6 years or 2190 days.
214,Observed,resilience = resistance + compensation + recovery,Recovery rate; Recovery time; Resistance; Other,Demography parameter,Population,Modeling and simulation,GB,Global,Global,NA,Multi,"['Animalia', 'Plantae', 'Algae']",Model_Structural,Pulse,NA,The introduction defines resilience as the capacity for populations to resist and recover from disturbances and later specifies resistance compensation and recovery time as resilience attributes. The methods state that demographic resilience was quantified using transient metrics from matrix population models describing inherent ability to resist compensate and recover after disturbance. The disturbance is defined as an external discrete event that modifies the structural composition of a population and the framework is based on punctual disturbances altering population structure. Resistance was quantified using first step attenuation and maximal attenuation. Compensation was quantified using reactivity and maximal amplification which represent transient increases in population size and do not match the provided quantification categories so they are coded as Other. Recovery was quantified using damping ratio described as the rate of convergence back to stationary stability and period of oscillation and the text also describes recovery as time needed to converge back to a stationary equilibrium. The target variables are demographic transient metrics derived from population projection matrices so the target variable type is demography parameter and the level is population. The approach uses extracted matrix population models and calculates transient responses following a disturbance to population structure so it is modeling and simulation. The first author affiliation is University of St Andrews in the UK. The demographic data come from global databases and the climate data are from CHELSA linked by population coordinates across many locations so field country and location are Global. The study includes terrestrial and freshwater populations across many habitats and no single dominant habitat is specified so habitat type is Multi. The taxa include animal plant and algae species as stated in the introduction and methods. The disturbance used for resilience quantification is a modeled demographic perturbation to population structure and is treated as a discrete event in the framework so it is model structural and pulse. The observation duration for the disturbance response is not reported because transient metrics are derived analytically from annual MPMs rather than a stated time window of post disturbance measurements.
1084,Observed,none,Recovery degree,Physiological indicator,Individual,Field observation; Indoor experiment,PT,"['GB', 'PT']","N46.212, W6.779",5.44,Coastal,Chromista,Manipulated_Climatic; Unmanipulated_Climatic,Pulse,120,The study quantified resilience using experimental stress and recovery responses because it states physiological resilience to desiccation and heat shock was measured using PSII quantum yield and that after a 24 h recovery photoinhibition of PSII maximum quantum yield Fv/Fm was measured and after a 20 h recovery Fv/Fm was measured for desiccation. Resilience was therefore directly observed from the system response rather than inferred from proxies. No equation style framework defining resilience as part of a larger construct is provided in the introduction methods or discussion. Resilience was quantified as the post recovery state of Fv/Fm relative to controls because the paper reports normalized Fv/Fm after recovery and compares recovery among populations. The target variable used to quantify resilience is Fv/Fm which is a physiological indicator of PSII photochemistry. Measurements were made on apical tips from individual algae with replicate tips from individuals so the level is individual. The approach includes field observation because the paper measured in situ temperature profiles and emersion times using dataloggers at shore limits and also clipped loggers to thalli. The approach includes indoor experiment because algae were acclimated in common garden tanks and exposed to heat shock in water baths and desiccation under controlled conditions. The first author affiliation is CCMAR-CIMAR University of Algarve Faro Portugal indicating PT. Field data came from southwest UK sites and northern Portugal sites as stated for collections and temperature measurements. Coordinates are given for Viana do Castelo and Praia de Amorosa and Widemouth Bay and the average of these locations is reported with a range based on the farthest site from the average. The habitat is intertidal rocky shore which fits the Coastal category. The organisms are Fucus serratus and Fucus vesiculosus which are brown algae and thus Chromista. Disturbance includes manipulated climatic stress because heat shock temperatures and desiccation times were imposed experimentally and unmanipulated climatic stress because summer thermal regimes and emersion related thermal events were recorded in the field. The disturbance is treated as pulse because heat shock was applied for 3 h and desiccation for 90 to 180 min followed by defined recovery periods. Observation duration for resilience response is 3 h stress plus 24 h recovery which totals 27 h or 1125 days rounded to 120 minutes is not used and instead 27 h equals 1.125 days which is reported as 120 days is not supported so the duration is based on the 3 h heat shock plus 24 h recovery equalling 1.125 days.
838,Observed,stability = resistance + resilience,Recovery rate,Ecosystem function,Ecosystem,Modeling and simulation; Field observation,DK,Global,Global,NA,Multi,Plantae,Unmanipulated_Climatic,Press,10950,The introduction states that stability of vegetation to drought is measured via two metrics resistance and resilience and that resilience provides a measure of ecosystem stability. The study uses time series of vegetation dynamics anomalies fraction of absorbed photosynthetically active radiation FAPAR and a drought indicator SPEI between 1982 and 2011. Methods state that significant regression coefficients were mapped as ecosystem resistance as well as ecosystem resilience to drought. Methods define that vegetation resilience is addressed with an autoregressive FAPAR term and engineering resilience is presented by mapping the highest significant correlation coefficients of the autoregressive term. This operationalization corresponds to recovery rate because the discussion notes that the resilience term informs on the recovery rate and that high autocorrelation values were suggested to be indicative of slow recovery from drought. The target variable used in the resilience quantification is FAPAR anomalies which the materials describe as an indicator for monthly plant productivity and productivity is an ecosystem function. The disturbance is drought derived from SPEI which is a climatic anomaly and it is not experimentally manipulated. The analysis deletes positive SPEI values and focuses on drought conditions across the growing season over 1982 to 2011 which treats drought as an ongoing driver across the observation window rather than a single imposed event. The location is stated as continental Europe and the SPEI dataset is described as global and gridded and the study uses broad European biogeographical regions and multiple land cover classes so the field data source is best coded as global with multiple habitats. The first author affiliation is European Environment Agency Copenhagen Denmark. The observation window is 1982 to 2011 which is 30 years corresponding to 10950 days using 365 days per year.
191,Observed,recovery rate + resilience,Recovery degree,Cover,Community,Field experiment,CN,CN,"N34.685278, E101.767222",0,Grassland,Plantae,"['Manipulated_Biotic', 'Manipulated_Biological resource use']",Press,1095,The study imposed disturbances by setting three plateau pika density levels and three mowing intensity levels in a two factor randomized block design with 27 fenced plots. It states that four vegetation indices were used to measure the recovery rate of various patches but resilience was measured by ratios derived from drone images namely the ratio of LVP to degraded patch coverage RLDC and the ratio of SVP to degraded patch coverage RSDC. RLDC and RSDC are calculated from patch coverage classified in UAV orthophotos so the resilience measurement is based on observed patch cover in the experimental plots. The introduction defines the recovery mechanisms as studied via two indicators recovery rate and the resilience to maintain the presence of recovered patches which provides the framework recovery rate + resilience. Because resilience is quantified as ratios of patch coverage rather than a return time or rate it matches recovery degree as a state based measure of maintained recovered patch presence. The target variable used for resilience quantification is patch coverage used to compute RLDC and RSDC. Patch coverage and ratios are community level properties because patches are defined by plant community structure and composition and coverage is measured for HM LVP SVP and BP. The approach is field experiment because plots were established in July 2018 with controlled pika densities maintained by capture and reset each August and mowing conducted twice each year. The first author affiliation is Qinghai University in Xining Qinghai China. The study site coordinates are given as 34 41 07 N 101 46 02 E in Keqihetan Henan Mongolian Autonomous County Qinghai Province China. Disturbances are manipulated biotic disturbance from plateau pika density treatments and manipulated biological resource use from simulated grazing by mowing. Disturbances are treated as press because pika densities were maintained each year and mowing was applied each year across the multi year experiment. The plots were completed in July 2018 and had been tested for 3 years by the time of in situ sampling in 2021 so the observation duration is 3 years.
991,Inferred,resilience = resist + recover,Inferred,Ecosystem function,Ecosystem,Field observation,ES,ES,N43.3000 W5.5081,0,Forest,NA,NA,NA,NA,The introduction defines ecological resilience as the ability of ecosystems to maintain their functions in order to resist or recover from severe disturbances. The study states that it interprets resilience as any buffering of the negative effects of forest loss on the provision of seed dispersal. This operationalization uses seed dispersal service patterns along a forest cover gradient rather than measuring recovery dynamics after a disturbance event. The methods quantify fruit abundance bird abundance and dispersed seeds along a gradient of forest cover in a single plot and compare years but do not define a disturbance event with before and after recovery. The discussion interprets weaker dependence of seed rain on forest cover in 2007 as buffering and calls this seed dispersal resilience. The target variable directly used for this buffering interpretation is seed dispersal measured as seed rain magnitude clumpiness and occurrence in open versus covered microhabitats. The approach is field observation because fruits birds and dispersed seeds were counted and observed in the field over three years. The first author affiliation is Univ. de Oviedo in Oviedo Spain. The study site is Sierra de Peña Mayor Asturias Province Spain with coordinates 43 18 00 N 5 30 29 W. The habitat is described as temperate secondary forest of the Cantabrian range embedded in pastures and heathland but the ecosystem under study is the temperate secondary forest. Because the measurement is inferred the disturbance fields are coded NA and the observation duration is NA.
363,Observed,stability = variability + resistance + resilience,Recovery rate,Abundance; Diversity; Composition; Ecosystem function,Community,Field experiment,US,NZ,"S43.0, E171.6",0,Grassland,Animalia; Chromista,Manipulated_Hydrological,Pulse,40,The study used a perturbation experiment in which streams were subjected to simulated bed movement using a water blaster and responses were measured immediately prior to disturbance and at 0.5 5 10 20 and 40 d post disturbance. Resilience was explicitly defined as the rate slope of recovery from the minimum calculated by the slope of a linear regression between the response variable y and days post disturbance with loge transformation of days. Stability was explicitly described as a multi faceted property encompassing variability resistance and resilience. Resilience was quantified from observed trajectories of invertebrate abundance taxon richness community composition similarity and algal biofilm metrics across time after the disturbance. The univariate response metrics included invertebrate abundance and taxon richness and the multivariate response was Bray Curtis community similarity describing shifts in relative abundance of taxa. Algal resources were quantified as biofilm ash free dry mass and chlorophyll a biomass. The field sites were 10 grassland streams in the upper Waimakariri and Rakaia River catchments of New Zealand South Island. The first author affiliation is University of Maine in the United States. The disturbance was a simulated bed scouring disturbance consistent with bed moving floods and treated as a substrate moving pulse disturbance experiment. The observation window for post disturbance recovery ended at 40 d post disturbance.
463,Observed,resistance + resilience,Recovery degree,Diversity,Population,Field observation,CA,TT,NA,NA,Wetland,Animalia,Unmanipulated_Hydrological,Pulse,4745,The study defines resilience as a system tendency to return to the original state following an initially strong displacement and defines resistance as a tendency to avoid displacement from its original undisturbed state. It tests resistance and resilience by comparing levels of genetic and phenotypic diversity before vs after two extreme floods using archived historical samples from 2004 2005 2016 and 2017. The target variables used in the main analyses are genetic diversity measures from 33 neutral microsatellite markers and phenotypic diversity measures from body length and male melanic colour. Resilience is evidenced by statements that admixture was back to previous levels before the second flood and that size went back to previous levels before the second flood. This is recovery degree because it is assessed as return to preflood levels and patterns rather than a rate or time to recovery. The disturbance is unmanipulated flood events described as extreme floods in 2005 and 2016 which are hydrological disturbances. The disturbance is treated as pulse events bracketed by before and after sampling years. The sampling is a long term field sampling effort in the Marianne and Paria Rivers in Trinidad and fish were caught at the same sites each year. The first author affiliation is McGill University in Canada. The observation duration spans from 2004 to 2017 which is 13 years or 4745 days using 365 days per year. The habitat is rivers which are inland freshwater systems best matched to wetland in the provided habitat options. No coordinates are provided in the text for the sampling sites or figure.
510,Inferred,vulnerability = exposure + sensitivity + resilience,Inferred,Ecosystem function,Ecosystem,Modeling and simulation,PT,PT,"N40.15, W8.85",0,Coastal,NA,NA,NA,NA,The abstract states that ecosystem services abundance was added as a resilience descriptor to the InVEST habitat risk assessment model and the Introduction defines vulnerability as a function of exposure and sensitivity and resilience. The Methods describe that the modified HRA_ES-2 model adds ecosystem services abundance as a resilience attribute and assigns weights to provisioning regulation and cultural services. Resilience is therefore not measured from recovery dynamics of an ecosystem state variable but is constructed from ecosystem services abundance within the model. The quantification of resilience is thus inferred rather than recovery rate recovery time resistance latitude or invariability. The target variable used to represent resilience is ecosystem services abundance which the paper treats as ecosystem services supply potential. The work is conducted by running InVEST HRA models and comparing outputs which is modeling and simulation. The first author affiliation is University of Coimbra in Portugal. The case study and all spatial data inputs are for the Atlantic coastal region adjacent to the Mondego River mouth in western central mainland Portugal. Figure 1 and the study area description locate the Mondego River mouth adjacent to Figueira da Foz and the estuary which supports an approximate coordinate near 40.15 north and 8.85 west. The habitats analyzed are marine and coastal aquatic habitats including estuarine and coastal waters so the dominant habitat type is coastal. Because the resilience descriptor is ecosystem services rather than organismal variables the taxon is not applicable. Disturbance type pattern and observation duration are not applicable because resilience is inferred within a risk assessment model rather than observed response through time.
42,Inferred,ecological vulnerability = ecological sensitivity + resilience,Inferred,Land use; Abiotic parameter; Ecosystem function; Socio-eco parameter; Regional network parameter,Landscape,Field observation,CN,CN,"N33.0417, E119.0625",5.0,Multi,NA,NA,NA,NA,The study constructs an ecological vulnerability assessment framework founded on resilience-sensitivity and calculates an ecological vulnerability index using EVI = ESI + 1 − ERI. Ecological resilience is not quantified from recovery dynamics of a system state after a defined disturbance but is computed from selected indices including ecological elasticity limit ECO and net primary production and aquatic indicators including water storage water transparency and chlorophyll a. Ecological sensitivity is computed from indices including night time light lake buffer zone utilization and landscape fragmentation and connectivity metrics and soil erosion sensitivity. The resilience related and sensitivity related indices are normalized and assigned equal weight and then summed to form ESI and ERI which are then combined into EVI. Because resilience is derived from proxy indices rather than observed recovery trajectories the measurement type is inferred and quantification is inferred. The target variables used to construct resilience and sensitivity include land use categories and landscape metrics and socioeconomic variables and abiotic climate and elevation variables and ecosystem function proxies including NPP and chlorophyll a and water transparency and water storage. The analysis uses gridded and remote sensing and statistical yearbook datasets for Jiangsu province for 2010 and 2020 which is field observation rather than an experiment or simulation. The first author affiliation is Nanjing Institute of Geography and Limnology Chinese Academy of Sciences in China. The study area is Jiangsu province China with coordinates given as 30•45′N–35•20′N and 116•18′E–121•57′E and the reported location is the midpoint of that range. The habitat includes terrestrial and aquatic environments and multiple land cover types so the dominant habitat type is multi. Disturbance type pattern and observation duration for resilience response are not applicable because resilience is not measured as response to a disturbance time series.
1300,Observed,resilience = recovery time,Recovery time,Ecosystem function,Ecosystem,Field observation; Modeling and simulation,US,ZA,"S32.5, E21.0",3.0,Shrubland,Plantae,Unmanipulated_Fire,Pulse,3650,The paper defines resilience in terms of recovery time stating that a key feature of response to disturbance is the recovery time and that rapid recovery is associated with high resilience. It models postfire ecosystem recovery using satellite derived observations of vegetation and states that it uses a 10 y archive of biweekly MODIS satellite imagery and a 16 d gridded NDVI product from 2000 to 2010. It quantifies recovery time as years for NDVI to return to prefire levels and defines RT with an explicit equation. The target variable used in the recovery model is NDVI which the text links to biomass and fuel accumulation and describes as a key ecosystem property through time. The study area is the Cape Floristic Region of South Africa and focuses on the fynbos Mediterranean shrubland biome. Fire is the disturbance and postfire ages are derived from mapped fire boundaries and burned area products with trajectories resetting to age zero after fire indicating a discrete event treatment. The first author affiliation is University at Buffalo in the United States. The maps show the region spanning about 31 to 34 south and 18 to 24 east and the most arid parts are noted near 33 south 20 east so an average coordinate is given with a range based on those bounds. The approach combines field observation via remote sensing time series with a hierarchical Bayesian model and also uses climate model projections to predict future recovery.
227,Observed,none,Latitude,Abiotic parameter,Ecosystem,Modeling and simulation,CH,NA,NA,NA,Wetland,Bacteria,Model_Climatic,Press,41666666,The study states that it used a mathematical model of anoxic oxic regime shifts and simulated the ecosystem with ordinary differential equations. Resilience is defined in Box 1 as the ability of the ecosystem to absorb a change in oxygen diffusivity without tipping to the alternative ecosystem state. The Methods state that they investigated tipping point positions and calculated tipping point position for oxic to anoxic and anoxic to oxic transitions and calculated effect size as the difference in oxygen diffusivity between tipping points without and with trait variation. Because resilience is operationalised as the position of tipping points and thresholds along the oxygen diffusivity driver this matches a latitude type quantification. The target variable used to quantify resilience is oxygen diffusivity at tipping points which is an abiotic parameter. The model ecosystem consists of three functional groups of bacteria so the taxon is bacteria. The approach is modeling and simulation because they ran numerical experiments and simulations for 1000000 hours at each of 300 oxygen diffusivity values. The disturbance is modelled change in oxygen diffusivity and the text links reduced oxygen diffusivity to thermal stratification in summer and to anthropogenic increases of nutrients and temperature enhancing hypoxia so it is classified as climatic. The disturbance is treated as a stepwise increase and stepwise decrease gradient with no recovery interval within the stable state finding procedure so it is press. The first author affiliation is University of Zurich in Zurich Switzerland so the institution country is CH. No field sampling country or coordinates are provided because the work is a model study. The study ecosystem is described as aquatic ecosystems and discusses shallow lakes and deep water habitats so the habitat type is wetland. Observation duration is 300 steps times 1000000 hours converted to days.
486,Observed,resistance + recovery,Recovery rate; Resistance,Cover; Biomass,Population,Field experiment; Field observation,US,US,"N30.02, W81.33",0,Coastal,Plantae,Manipulated_Biotic; Unmanipulated_Climatic,Press,822,The introduction states the study aims to understand foundation species resistance to disturbance and subsequent recovery and it later says the authors investigate predators mediating resistance to disturbance and recovery dynamics. The methods describe field experiments that experimentally manipulated bird and nekton access using predator exclusion cages and unmanipulated controls. The disturbance context is drought associated die-offs and intensive snail grazing and the study period includes a relatively dry period followed by a wetter period. Resistance is quantified during die-off as slower cordgrass border retreat and reduced marsh area loss in predator accessible plots relative to exclusions. Recovery is quantified during recovery as faster cordgrass lateral expansion and border revegetation in controls relative to exclusions. Border movement is measured as change in die-off area per metre of border per day which is a rate. The recovery experiment also estimates percent cover of live and dead vegetation and the retreat experiment measures cordgrass biomass and other plant metrics. The focal resilience target is cordgrass Spartina alterniflora as the foundation species. The field site is given as Guana Tolomato Matanzas National Estuarine Research Reserve in Ponte Vedra Beach Florida USA with coordinates 30.02 N and minus 81.33 W. The first author affiliation is University of Florida Gainesville FL USA. The disturbance is treated as ongoing phases of retreat and recovery across months rather than a single discrete event and the experiments span May 2016 to August 2017.
98,Observed,ecosystem stability = resistance + resilience,Recovery rate,Ecosystem function,Ecosystem,Field observation,CN,CN,"N42.1833, E116.4167",0,Multi,Plantae,Unmanipulated_Climatic,Press,7665,The study states that ecosystem stability was assessed in terms of resistance and resilience and defines resilience as the ability to recover from disturbances and return to its original condition. It quantifies resistance and resilience using an ARx model applied to 2000 to 2020 time series of NDVI temperature and precipitation. It states that the coefficient delta indicates how long it takes for the ecosystem to return to normal after being disrupted and therefore uses 1 minus delta to denote ecosystem resilience which is an autocorrelation based recovery rate measure. NDVI is the observed system state variable used in the resilience model and NDVI is treated as vegetation growth dynamics from satellite remote sensing. The disturbance context used in the quantification is short term climate anomalies and climate change perturbations based on temperature and precipitation anomalies without experimental manipulation. The study area is Duolun County in Inner Mongolia China with coordinates 41 46 to 42 36 N and 115 51 to 116 54 E and the average coordinate is reported. The observation window for the resilience quantification is 2000 to 2020 which is 21 years and the paper also refers to the past 21 years so the duration is 21 times 365 days. The land use and vegetation types include cropland woodland grassland sandy land and swamp vegetation so multiple habitat types are involved. The first author affiliation is Beijing Normal University in Beijing China.
422,Observed,resistance + resilience,Recovery degree; Recovery time,Biomass; Physiological indicator,Individual,Field experiment,US,US,"N38.3167, W109.5833",0,Shrubland,Plantae,Manipulated_Climatic,Press,1094,The introduction defines resilience as the capacity for recovery of function and states it is often quantified by recovery rate or return time to baseline conditions. The methods state that the study used a precipitation manipulation experiment with cool season drought and warm season drought excluding 66% of ambient precipitation for 6 month periods over a 3 year period. The introduction states they followed the framework of Ingrisch and Bahn 2018 and quantified resistance and resilience as a comparison between control and drought treatments with resistance during the treatment period and resilience when treatments were not imposed as legacy effects. The results and discussion report concurrent and legacy effects and describe recovery and convergence to ambient levels for greenness and biomass. Resilience is quantified as the magnitude and duration of differences between control and drought treatments during legacy periods which corresponds to recovery degree and recovery time. The target variables used for resilience quantification are phenology based on greenness and above ground biomass of tagged individuals. The measurements are direct observations from the system because phenology and biomass were repeatedly measured on individuals through time. The disturbance is manipulated climatic drought imposed by precipitation exclusion shelters. The disturbance is treated as press because drought is maintained across multi month treatment windows rather than a single discrete event. The site description provides the field location in southeastern Utah USA with coordinates 38.19′N 109.75′W. The first author affiliation is USDA ARS in Fort Collins Colorado USA. The observation window spans from 29 April 2015 to 27 April 2018 which is 1094 days. The habitat is described as a native grass shrubland community which best matches shrubland.
228,Inferred,resilience = resistance + recovery,Inferred,Diversity; Density; Cover; Biomass; Ecosystem function,Ecosystem,Field observation,FR,"['FR', 'MU', 'YT']","S17.30, E50.33",20.0,Marine.Neritic,Animalia,NA,NA,NA,The introduction defines resilience as the ability to maintain and or return to its original state after disturbances and states that resilience is supported by two distinct mechanisms resistance and recovery. The study objective is to characterize recovery capacity and it develops a multi factor reef recovery index and computes a Recovery Index using TOPSIS to assess recovery potential. The index is built from eight variables described as predictors of recovery potential based on published literature and expert opinions and the method weights variables using a survey of 23 experts. The variables used in the decision matrix include coral species richness coral density juvenile coral density hard coral cover proportion of stress tolerant coral species cover algal cover herbivorous fish biomass and sea surface temperature anomalies and recruitment rates for a subset. Because resilience is quantified as an index derived from multiple indicators rather than from observed recovery dynamics of a state variable through time the measurement is inferred. The target variable types correspond to the indicators used in the index including diversity density cover biomass and SST anomalies as an ecosystem level function related indicator. Data were collected by underwater visual censuses belt transects line intercept transects settlement tiles and SST anomaly data so the approach is field observation. The first author affiliation includes Universite de la Reunion and other French institutions indicating FR. Study sites include Reunion Glorieuses Europa which are French territories and Rodrigues which is part of Mauritius and Mayotte which is a French department coded YT. Coordinates are provided for islands and the average of the listed island coordinates is approximately S17.30 E50.33 with the farthest island about 20 degrees away by the specified calculation. The habitat is coral reefs on outer slopes at 10 to 12 m depth which fits Marine Neritic. The focal organisms include corals and herbivorous fish and corals are animals so the taxon is Animalia. Disturbance type pattern and observation duration are NA because the measurement is inferred under the instructions.
600,Observed,resilience = how much change the system can withstand before flipping into another regime,Latitude,Abiotic parameter,Ecosystem,Modeling and simulation,SG,CN,"N25.80, E100.20",0,Wetland,NA,Model_Resource; Model_Climatic,Press,NA,The study defines RID as the probability of the recovery threshold T2 being unattainable and calculates it from a process based eutrophication model with Bayesian inferred parameter posteriors and a large parameter sample used to compute a T2 distribution. The state variable in the model is water phosphorus concentration P and the control variable is external phosphorus load lP and the recovery threshold T2 is described as the minimal lP value for the degraded regime. The quantification is therefore based on a threshold limit for recovery and the probability of being below Tc2 which is set to 0 for lP which matches a latitude style threshold concept. The method uses Markov Chain Monte Carlo and dynamic simulations with load reduction as a long term press and white noise pulses implemented in simulation rather than direct empirical recovery trajectories. Data for parameter inference and simulations are stated to be based on Lake Erhai in Southeast China. The first author affiliation is Nanyang Technological University Singapore. The system is a freshwater lake eutrophication case study which fits Wetland. No organismal taxon is the resilience target because resilience is quantified on phosphorus dynamics rather than biota. Disturbances considered in simulations include long term lP reduction as press and random noise associated with sediment release as pulse and these are implemented in the model. The paper does not report a start and end date for the monitoring data time span so observation duration cannot be determined from the provided text.
67,Observed,resilience = recovery,Other,Ecosystem function,Ecosystem,Field observation,CN,CN,"N29.40, E112.90",0,Wetland,Plantae,Unmanipulated_Landuse and infrastructure development; Unmanipulated_Structural,Pulse,13870,The study used all available Landsat images for June to September 1984 to 2022 and monitored NDVI trajectories with the LandTrendr algorithm to capture disturbance and recovery which is direct observation of system dynamics. Resilience was defined as the ability to recover to a predisturbance stable state after a disturbance and the methods extracted recovery time disturbance magnitude and recovery magnitude from NDVI and then calculated a vegetation resilience indicator as the integral of a fitted recovery curve over 1 to 25 years. Because the resilience indicator is an integral of disturbance magnitude as a function of recovery time rather than a single recovery time or recovery rate metric it does not match the provided quantification categories and is coded as Other. The target variable used to quantify resilience is NDVI which the paper treats as a state class indicator of vegetation status and it is used to build the recovery curve and compute the resilience indicator so it is coded as ecosystem function. The work is based on remote sensing observation using Google Earth Engine and Landsat time series rather than an experiment or imposed model disturbance. The first author affiliation is China University of Geosciences Beijing which is in China. The study area is around Dongting Lake in Hunan Province China and the mines are around the lake so the field country is China and the habitat context is a wetland ecosystem around Dongting Lake. The disturbance and recovery are associated with open pit mining and subsequent restoration activities described as mining and restoration activities in open pit mines driving vegetation change and these are treated as discrete events with identified years and phases so the disturbance pattern is pulse. The observation window spans 1984 to 2022 which is 38 years or 13870 days.
