paper_id,Measurement,Framework,Quantification,Target variable type,Level,Approach,Institution country,Field country,Location,Location range,Habitat type,Taxon,Disturbance type,Disturbance pattern,Observation duration,Justification
1193,Inferred,resilience = resistance + recovery,Inferred,Land use; Ecosystem function; Regional network parameter,Landscape,Field observation; Modeling and simulation,CN,CN,"N24.88, E102.75",0,Multi,NA,NA,NA,NA,The introduction defines ecological resiliency as the ability to resist severe stress and restore their original state. The study does not quantify recovery dynamics of an ecosystem state variable after a defined disturbance and instead builds an overall resiliency evaluation system using entropy weight in the TOPSIS model. The methods state that four ecological resiliency factors and sub indicators were used namely land use and cover change normalized difference vegetation index riparian buffers and landscape pattern index. These are indicators and proxies derived from remote sensing and landscape metrics rather than direct measurement of system recovery after disturbance. The discussion states that the indexes were chosen based on assumption that natural area with better integrity have better resiliency while urban development and areas disturbed by human beings have reduced ecological resiliency. The approach includes field observation because it uses Landsat remote sensing images and DEM for 1995 2005 2010 2015 2018 and 2022. The approach also includes modeling and simulation because it uses the CA MC model to predict and map ecological resiliency change for 2026 and 2030. The first author affiliation is Yunnan Agricultural University Kunming China. The study area is Dianchi Lake Basin in southwest China with coordinates given as 24.28 to 25.28 N and 102.30 to 103.00 E and the average is N24.88 E102.75. The habitat context includes land use types such as construction land cultivated land grassland forest and water area so multiple habitat types are explicitly included. Because the level of analysis is an integrated basin wide land and vegetation and landscape pattern evaluation it corresponds to landscape level. Because measurement is inferred disturbance type pattern and observation duration for disturbance response are not specified for resilience quantification.
51,Observed,none,Resistance; Recovery degree,Cover; Biomass,Community,Field experiment; Field observation,US,['US'],"N34.41, W79.95",11.19,Coastal,Plantae,Manipulated_Biotic; Unmanipulated_Climatic,Pulse; Press,1552,The introduction states that the experiment experienced marsh die off and that this allowed the authors to explore marsh resilience as the capacity to maintain living Spartina cover in the face of die off. The methods define a die off severity score based on percent bare ground and state that this provides an indication of saltmarsh resilience to die off under different grazing treatments and that it does not distinguish resistance and recovery. The methods also state that they simulated hog damage and measured recovery as the natural log transformed response ratio of vegetation metrics in hog disturbed plots relative to undisturbed reference plots at 6 and 12 months. These resilience metrics use observed vegetation state variables rather than proxies. The resilience related target variables are living plant cover and vegetation biomass and stem height is also used but the target variable type options include cover and biomass. The study uses a replicated 51 month horse exclusion field experiment and a broad scale observational survey of marshes along the US coast. The first author affiliation is University of Maryland in the United States. The experimental site is Cumberland Island Georgia at 30.85 N 81.45 W and the observational survey spans 30.52 N Florida to 38.30 N Maryland so the average coordinate is reported. The discussion describes resilience facets as die off resistance and recovery from simulated hog damage. The die off is linked to drought and described as associated with drought and there was a period of severe drought. The hog disturbance is simulated by uprooting Spartina clumps and trampling to simulate wallowing and rooting. The observation window for the experiment is March 2017 to June 2021 which is 51 months.
161,Inferred,stability = vitality + stability + maturity,Inferred,Interaction; Diversity; Ecosystem function,Ecosystem,Field observation,TW,TW,"N24.363889, E121.310556",0,Wetland,NA,NA,NA,NA,The study goal was to enhance resilience and it assessed ecosystem attributes from Ecopath models rather than measuring recovery of a single state variable through a direct resilience metric. The methods state that the authors constructed Ecopath models and then assessed ecosystem attributes including connectance index system omnivory index Finn cycling index Finn mean path length transfer efficiency and Shannon diversity index. The discussion states that resilience increased in the long term while referring to better performance of ecosystem attributes such as total system throughput total primary production to total respiration and Shannon diversity index. Because resilience is concluded from changes in these indicators rather than directly quantified as recovery time recovery rate recovery degree resistance latitude or invariability from a defined disturbance response trajectory the measurement is inferred. The methods explicitly frame assessment as vitality stability and maturity of the Ecopath models. The data were collected in the Chichiawan Stream in central Taiwan with monitoring sites at N24 22 15 0 E121 18 38 0 and N24 21 16 1 E121 18 49 8. The first author affiliation is National Chung Hsing University in Taichung Taiwan. The approach is field observation because biomasses and other parameters were obtained from field surveys and monitoring. The habitat is a stream in a national park so it is coded as wetland. Taxon is NA because resilience was quantified at the ecosystem level using food web and ecosystem attributes rather than a single organism group. Disturbance fields are NA because the measurement is inferred under the provided rules.
173,Observed,ecological stability = resistance + resilience + recovery + temporal stability,Recovery rate,Ecosystem function,Ecosystem,Field experiment,CN,CN,"N42.5833, E117.1083",0,Grassland,Plantae,Unmanipulated_Hydrological,Pulse,730,The introduction defines ecological stability as containing resistance resilience recovery and temporal stability and defines resilience as the rate at which a function returns to its pre disturbance status. The methods quantify resilience as ANPP2019 divided by ANPP2018 using field measured above ground net primary productivity from 2017 to 2019. The flooding event is identified from precipitation data with 2018 exceeding the 95th percentile and 2017 and 2019 within the normal range and the study uses this event to quantify resistance resilience and recovery. Because resilience is computed from observed ANPP before during and after the flooding year the measurement is observed and the quantification corresponds to recovery rate. The target variable used in the resilience formula is ANPP which is above ground net primary productivity and is treated as plant community productivity. The study is a nitrogen addition field experiment with plots receiving six nitrogen addition levels since 2011 and plant biomass harvested in field quadrats. The site is on the meadow steppe of Ulan Buton Inner Mongolia China with coordinates 42 degrees 32 minutes to 42 degrees 38 minutes north and 117 degrees 5 minutes to 117 degrees 8 minutes east. The first author affiliation is Peking University Beijing China. The disturbance is an extreme flooding event caused by heavy precipitation during the growing season and is treated as a discrete event year with pre flooding and post flooding years.
72,Observed,resistance + resilience,Recovery degree; Resistance,Growth,Community,Field experiment,DE,DE,"N51.3833, E11.8833",0,Agricultural,Plantae,Unmanipulated_Climatic,Press,2190,The study used repeated annual inventories from 2015 to 2021 where individual tree stem diameters were measured and basal area increment was calculated and then aggregated as mean basal area increment per plot community. Drought resistance was quantified as the ratio between tree growth during drought and tree growth during the respective pre drought period. Resilience was defined as the capacity to reach pre disturbance performance levels and was estimated as the ratio between post drought growth and pre drought growth and the authors state they refer to this index as early resilience. These ratios use observed growth before during and after the 2018 to 2020 drought and therefore resilience measurement is based on direct observational system response. The paper presents resistance and resilience together as concepts used to quantify growth responses to drought without defining a higher level variable that includes them. The target variable used in the resistance and resilience indices is basal area increment which is a growth measure. The resilience quantification corresponds to recovery degree because it compares post drought growth to pre drought growth and indicates whether post drought growth is comparable to pre drought growth. The resistance quantification corresponds to resistance because it compares drought period growth to pre drought growth. The work is a tree diversity experiment at the MyDiv Experiment with manipulated tree species richness and mycorrhizal type in field plots. The first author affiliation is in Leipzig Germany. The study site is close to Halle Saale in Germany with coordinates 51 degrees 23 minutes north and 11 degrees 53 minutes east. The site was formerly used agriculturally until 2012 and as grassland until establishment in 2015 so the habitat origin described for the experimental site is agricultural. The disturbance is the 2018 to 2020 drought identified using SPEI and soil moisture and it is not experimentally imposed so it is unmanipulated climatic. The drought is treated as three consecutive drought years 2018 to 2020 with no defined end until after 2020 so it is a press disturbance within the study window. The observation window for growth measurements spans 2015 to 2021 which is seven consecutive years corresponding to 2190 days using 365 days per year.
214,Observed,resilience = resistance + compensation + recovery,Other,Demography parameter,Population,Field observation,GB,NA,NA,NA,Multi,"['Animalia', 'Plantae', 'Algae']",Model_Structural,Pulse,NA,The introduction defines resilience as the capacity for populations to resist and recover from disturbances and later states that they quantify resistance compensation and recovery as resilience attributes. The methods state that they extracted matrix population models describing wild unmanipulated populations and quantified demographic resilience using transient metrics. The methods define disturbance as an external discrete event that modifies the structural composition of a population and they calculate transient metrics describing responses following disturbance relative to equilibrium. The quantified resilience metrics are first step attenuation and maximal attenuation for resistance reactivity and maximal amplification for compensation and damping ratio and period of oscillation for recovery. These metrics are derived from demographic matrix models and therefore the target variable is demographic parameters at the population level. The disturbance is not an observed event in the field but a demographic perturbation to population structure used to compute transient responses so it is model structural and treated as a discrete event. The study uses demographic databases and climate time series linked by latitude and longitude but the provided text does not report specific field countries or coordinates. The methods include terrestrial and freshwater populations across many species and exclude marine populations indicating multiple habitat types overall. The first author affiliation is University of St Andrews in the United Kingdom.
1084,Observed,none,Recovery degree,Physiological indicator,Individual,Field observation; Indoor experiment,PT,"['GB', 'PT']","N46.712, W6.700",5.0,Coastal,Chromista,Manipulated_Climatic,Pulse,2,The study quantified resilience using common garden stress treatments where algae were exposed to heat shock or desiccation and then measured recovery of PSII maximum quantum yield Fv/Fm after a defined recovery period. The Methods state that physiological resilience to heat shock was determined by exposing acclimated algae to heat shock for 3 h at multiple temperatures and that after a 24 h recovery photoinhibition of PSII maximum quantum yield Fv/Fm was measured. The Methods also state that physiological resilience to desiccation was tested by desiccating tips for 90 120 and 180 min and measuring Fv/Fm prior to desiccation and again following a 20 h recovery. The Discussion repeatedly frames resilience as the capacity to recover Fv/Fm to pre stress levels and reports that marginal populations had reduced capacity to recover. Because resilience is quantified from the system response after imposed stress it is observed rather than inferred. No explicit equation style framework defining resilience as a component of another variable is provided in the Introduction Methods or Discussion. The target variable used for resilience quantification is Fv/Fm which is a physiological indicator. The measurements are on apical tips from individuals with replicate tips from individuals per treatment indicating an individual level response. The approach includes field observation because the study measured intertidal thermal environment with in situ dataloggers and also includes indoor experiment because stress treatments and recovery were conducted in laboratory tanks and water baths. The first author affiliation is CCMAR CIMAR University of Algarve Faro Portugal indicating PT. Field sampling occurred in southwest UK and northern Portugal with sites including Widemouth Bay Cornwall and Viana do Castelo and Praia de Amorosa. Coordinates are provided for Viana do Castelo and Praia de Amorosa and UK sites are named but not given coordinates so the location is represented by the average of the provided Portugal coordinates and an approximate UK site coordinate. The habitat is intertidal rocky shore described as intertidal habitats and rocky shores which fits Coastal. The organisms are intertidal seaweed Fucus serratus and Fucus vesiculosus which are brown algae and thus Chromista. The disturbance is manipulated heat shock and desiccation treatments which are abiotic climatic stressors applied as discrete events so the pattern is pulse. The observation window for resilience measurement spans from the pre stress measurement through the recovery measurement which is 24 h for heat shock and 20 h for desiccation so a duration of about 2 days captures the resilience observation period.
838,Observed,stability = resistance + resilience,Recovery rate,Ecosystem function,Ecosystem,Modeling and simulation; Field observation,DK,Global,Global,NA,Multi,Plantae,Unmanipulated_Climatic,Press,10950,The study uses time series of vegetation dynamics anomalies fraction of absorbed photosynthetically active radiation absorbed by vegetation FAPAR between 1982 and 2011 and time series of a drought indicator SPEI03. It states that stability of vegetation to drought is measured via two metrics resistance and resilience. It defines resistance as the direct impact of drought on the vegetation and defines ecosystem resilience as the speed of recovery to the equilibrium state after a disturbance event. It maps resilience using an autoregressive FAPAR term and states that high autocorrelation values were suggested to be indicative of slow recovery from drought. The target variable used in the resilience model is FAPAR anomalies described as an indicator for monthly plant productivity. The approach combines remote sensing field observation data with regression distributed lag models described as models developed in the methods. The first author affiliation is European Environment Agency Copenhagen Denmark. SPEI is described as a global monthly gridded dataset and the location is given as continental Europe but the drought dataset is global so the field country is coded as Global. The disturbance is drought described as an extreme climatic event and analysed without experimental manipulation. Drought is described as developing over months or years and the analysis uses negative SPEI anomalies across the growing season over 1982 to 2011 indicating a press type driver. The observation window spans 1982 to 2011 which is 30 years.
191,Observed,recovery rate + resilience,Recovery rate; Latitude,Ecosystem function; Cover,Ecosystem,Field experiment; Field observation,CN,CN,"N34.685278, E101.767222",0,Grassland,Plantae,Manipulated_Biotic; Manipulated_Biological resource use,Press,1095,The study imposed plateau pika density and mowing intensity as experimental treatments in a two factor randomized block design with 27 plots and maintained pika density by capturing and resetting pikas each August and applied mowing in late July and mid September each year. It states that four vegetation indices were used to measure the recovery rate of various patches and it defines resilience measurement by calculating RLDC and RSDC from nadir viewing drone images. RLDC and RSDC are ratios based on patch coverage derived from UAV image classification so resilience is quantified from observed plot data rather than only proxies. The introduction states objectives include exploring the interference threshold that different patches can withstand to maintain the resilience under different levels of disturbance which corresponds to a threshold based latitude concept. Recovery rate is explicitly quantified using vegetation indices from hyperspectral imagery taken in June and August 2021. The resilience ratios use patch coverage from UAV imagery taken on August 6 of 2021. The target variables used for resilience quantification are RLDC and RSDC which are coverage ratios and the recovery rate indices are vegetation indices described as related to chlorophyll content photosynthetic efficiency anthocyanin content and senescence which are ecosystem function proxies. The study site coordinates are given as 34 41 07 N 101 46 02 E in Qinghai Province China and the first author affiliation is Qinghai University in China. The habitat is described as a typical grassland type of alpine meadow. The disturbances are plateau pika activity and simulated grazing by mowing which are biotic disturbance and biological resource use respectively and they are maintained across years so the disturbance is treated as press. The plots were completed in July 2018 and tested for 3 years by the time of in situ sampling in 2021 which gives an observation duration of 3 years.
991,Observed,resilience = resist + recover,Resistance,Ecosystem function,Ecosystem,Field observation,ES,ES,N43.3000 W5.5081,0,Forest,Plantae; Animalia,Unmanipulated_Landuse and infrastructure development,Press,1095,The introduction defines ecological resilience as the ability of ecosystems to maintain their functions in order to resist or recover from severe disturbances and the study interprets resilience as any buffering of the negative effects of forest loss on the provision of seed dispersal. The methods quantify seed dispersal using counts of dispersed seeds collected in sampling quadrats and analyze how seed rain distribution matches forest cover along a gradient of forest loss. This uses direct observational data on the ecosystem function seed dispersal rather than a proxy index. The quantification matches resistance because resilience is operationalized as buffering of negative effects of habitat loss on seed dispersal rather than as a return rate time or degree after a discrete event. The disturbance is habitat loss described as an anthropogenic disturbance gradient of forest loss and fragmentation and it is not experimentally manipulated. The disturbance is treated as a persistent landscape condition across the study period so it is press. The study system is located in Sierra de Peña Mayor Asturias Province Spain with coordinates 43°18′00″N 5°30′29″W. The first author affiliation is University of Oviedo Oviedo Spain. The observation spans three consecutive periods from 2007 to 2009 described as three years so the duration is 1095 days. The habitat is temperate secondary forest of the Cantabrian range.
363,Observed,stability = variability + resistance + resilience,Recovery rate,"['Abundance', 'Diversity', 'Composition']","['Population', 'Community']",Field experiment,US,NZ,"S-43.0, E171.6",0,Grassland,Animalia,Manipulated_Hydrological,Pulse,40,The study states that stability encompasses variability resistance and resilience and it presents stability as a multi-faceted property encompassing variability resistance and resilience to perturbations. The Methods define resilience as the rate slope of recovery from the minimum calculated by the slope of a linear regression between the response variable and days post disturbance with loge transformation of days. The study directly measured responses immediately prior to disturbance and at 0.5 5 10 20 and 40 d post disturbance in treatment reaches and also measured control reaches prior to and 40 d following the perturbation. The disturbance was experimentally imposed by simulated bed movement using a jet of high pressure water and is described as bed scouring disturbance consistent with bed moving floods. The response variables used for stability components include invertebrate abundance taxon richness and multivariate community composition based on Bray Curtis similarity. The study streams were in the upper Waimakariri and Rakaia River catchments of New Zealand South Island. The first author affiliation is the University of Maine in the United States. The streams are described as grassland streams in unmodified mixed shrub and tussock grasslands. The observation window for post disturbance recovery measurements ends at 40 d post disturbance.
463,Observed,resistance + resilience,Recovery degree,Composition; Diversity; Growth,Population,Field observation,CA,TT,NA,NA,Wetland,Animalia,Unmanipulated_Hydrological,Pulse,4745,The study defines resilience as a system tendency to return to the original state following an initially strong displacement and defines resistance as a tendency to avoid displacement from its original undisturbed state. It tests signatures of resistance and resilience by comparing levels of genetic and phenotypic diversity before vs after floods using archived historical samples from 2004 2005 2016 and 2017. The disturbance is two extreme floods one between January and March 2005 and one in December 2016 and these are treated as discrete events bracketed by before and after sampling. Resilience is evidenced by statements that impacts on phenotypic diversity were short lived and that size went back to previous levels before the second flood and that admixture was back to previous levels before the second flood suggesting resilience. This is recovery degree because it is assessed as return to preflood levels and patterns rather than an explicit rate or time to recovery. Target variables used in these resilience claims include genetic admixture and population structure and gene diversity and allelic richness and body length and male melanic colour patterns. These variables are measured on guppy populations at sites so the level is population. Sampling and data are from the Marianne and Paria Rivers on Trinidad and fish were caught each year in February or March so the field country is Trinidad and Tobago. The first author affiliation is McGill University in Montreal Canada so the institution country is Canada. The approach is field observation because fish were captured in the same sites each year and analysed retrospectively rather than a manipulative experiment. No coordinates are provided beyond a map figure so location and range cannot be extracted. The habitat is rivers so it fits Wetland under the provided habitat categories. The observation duration spans from 2004 to 2017 which is 13 years or 4745 days using 365 days per year.
510,Inferred,vulnerability = exposure + sensitivity + resilience,Inferred,Ecosystem function,Ecosystem,Modeling and simulation,PT,PT,"N40.15, W8.85",0,Coastal,NA,NA,NA,NA,The abstract states that the study proposes adding ecosystem services abundance as a resilience descriptor to the InVEST habitat risk assessment model. The introduction defines vulnerability as a function of exposure to stressors and of sensitivity to impact and resilience. The methods describe that the modified HRA_ES-2 model adds ecosystem services abundance as a resilience attribute and assigns weights to provisioning regulation and cultural services. The resilience descriptor is therefore constructed from ecosystem services abundance rather than measured from system recovery dynamics. The methods specify that the work applies InVEST Habitat Risk Assessment models and compares HRA-1 and HRA_ES-2 using GIS and statistical tests which is a modeling approach. The study area is the Atlantic coastal region adjacent to the Mondego River mouth in mainland Portugal. The first author affiliation is University of Coimbra in Coimbra Portugal. The figure caption and study area description indicate coastal and estuarine habitats including seagrass and saltmarsh but the dominant setting is an Atlantic coastal region adjacent to an estuary. No direct time series of ecosystem state recovery is used to quantify resilience and disturbances are treated as stressors in a risk model rather than observed recovery events. No explicit observation window for resilience response is provided for a disturbance and recovery sequence.
42,Inferred,ecological vulnerability = ecological sensitivity + ecological resilience,Inferred,Land use,Landscape,Field observation,CN,CN,"N33.0417, E119.1250",0,Multi,NA,NA,NA,NA,The study constructs an ecological vulnerability assessment framework founded on resilience-sensitivity and computes an ecological vulnerability index using EVI = ESI + 1 − ERI. Ecological resilience is not quantified from recovery dynamics of a system state variable after a defined disturbance but is represented by indices including ecological elasticity limit and net primary production for terrestrial systems and water storage water transparency and chlorophyll a for aquatic systems. The paper states that it uses 11 indices selected from the twin perspectives of ecological sensitivity and ecological resilience and that all indices are normalized and assigned equal weight then summed to calculate ESI and ERI. Because resilience is derived from proxy indices rather than observed recovery trajectories the measurement type is inferred and quantification is inferred. The target variables used to quantify resilience are based on ecosystem composition and land cover classes in the ecological elasticity limit model with elasticities assigned to agricultural lands forests grasslands shrublands wetlands water bodies artificial surfaces and bare land. The analysis is conducted across Jiangsu province at a grid scale and uses remote sensing and statistical datasets which is field observation. The first author affiliation is in Nanjing China. The study area is Jiangsu province China with coordinates 30•45′N–35•20′N and 116•18′E–121•57′E and the provided location is the midpoint of that range. The framework explicitly separates aquatic and terrestrial indices and therefore involves multiple habitat types rather than a single dominant IUCN habitat type. No taxon is applicable because the resilience indicators are not organism specific and the level is landscape. Disturbance type pattern and observation duration are not applicable because resilience is inferred from indices rather than measured response to a disturbance.
1300,Observed,resilience = recovery time,Recovery time,Ecosystem function,Ecosystem,Field observation; Modeling and simulation,US,ZA,"S33.0, E21.0",0,Shrubland,Plantae,Unmanipulated_Fire,Pulse,3650,The study states that a key feature of ecosystem response to disturbance is recovery time and that rapid recovery is associated with high resilience. It models postfire ecosystem recovery using satellite-derived observations of vegetation and uses a 10-y archive of biweekly MODIS NDVI imagery with millions of observations. Recovery time is defined as years for NDVI to return to prefire levels and is mapped and projected. The target variable used for recovery is NDVI which the paper links to biomass and describes as ecosystem-level above-ground biomass and fuel accumulation. The disturbance is fire and the analysis uses observed fire boundaries and burned area products to set postfire age with trajectories that reset after fire events indicating a pulse disturbance. The approach combines field observation via remote sensing and hierarchical Bayesian modeling with climate model projections. The study region is the Cape Floristic Region of South Africa and the maps show the region around 31 to 34 south and 18 to 24 east so the average coordinate is reported. The habitat is described as fynbos Mediterranean shrubland biome. The first author affiliation is University at Buffalo in the United States. The MODIS record is 2000 to 2010 which is 10 years for the observation window used for NDVI trajectories.
227,Observed,resilience = ability to absorb change without tipping,Latitude,Abiotic parameter,Ecosystem,Modeling and simulation,CH,NA,NA,NA,Other,Bacteria,Model_Climatic,Press,41666667,The study states it used a mathematical model of anoxic oxic regime shifts and simulated the ecosystem with ordinary differential equations. Resilience is defined in Box 1 as ability of the ecosystem to absorb a change in oxygen diffusivity without tipping to the alternative ecosystem state. The Methods describe that they ran simulations with a stepwise increase and a stepwise decrease of oxygen diffusivity and calculated tipping point positions. They quantified effect size as the difference in oxygen diffusivity between a tipping point without trait variation and with a given level of trait variation and note that a positive effect size indicates increased resilience. Because resilience is operationalised as the position of tipping points along the oxygen diffusivity driver this matches a threshold based quantification. The target variable used to quantify resilience is oxygen diffusivity at tipping points which is an abiotic parameter. The model ecosystem contains three functional groups of bacteria so the taxon is bacteria. The first author affiliation is University of Zurich in Switzerland. No field sampling country or coordinates are provided because the work is simulation based. The disturbance analysed is changing oxygen diffusivity which the text links to thermal stratification and anthropogenic increases of nutrients and temperature enhancing hypoxia so it is treated as a climatic driver in the model. The disturbance is applied as a stepwise gradient across 300 values rather than a discrete event so it is treated as press. The simulations ran 1000000 hours at each oxygen diffusivity level and there were 300 levels so the total simulated duration is 300000000 hours which is 41666667 days.
486,Observed,resistance + recovery,Recovery rate,Cover; Biomass,Population,Field experiment; Field observation,US,US,"N30.02, W81.33",0,Coastal,Plantae,Unmanipulated_Climatic; Manipulated_Biotic,Press,822,The study states it investigates predators mediating foundation species resistance to disturbance and recovery dynamics and it experimentally manipulated predator access using predator exclusion cages and unmanipulated controls. Resilience is quantified with direct field measurements of cordgrass border movement as area change per day reported as marsh area loss or gain in m2 per day and described as slower rates of border retreat and faster rates of lateral expansion. The framework is presented as resistance to disturbance and subsequent recovery in the introduction and the methods and discussion repeatedly treat resilience through resistance and recovery. Quantification is recovery rate because border movement is explicitly a rate in m2 per day during retreat and recovery phases. Target variables used to quantify resilience are cordgrass percent vegetation cover and cordgrass biomass and border movement of living vegetation. The focal organism is cordgrass Spartina alterniflora which is a plant and the measurements are at the population level as stem density biomass cover and border position are aggregated within plots. The disturbance includes drought described as drought induced die offs and the study period is described as a relatively dry period followed by a wetter period and the die offs formed during drought. The manipulated disturbance is biotic predator exclusion which changes predator access and thereby alters grazing pressure. The disturbance is treated as press because the study analyses periods of die off and regrowth across months with drought conditions spanning May 2016 to January 2017 and recovery February 2017 to August 2017 without a discrete event boundary. Observation duration spans from the first border delineation in May 2016 to the end of the recovery experiment in August 2017. The field site is given as Guana Tolomato Matanzas National Estuarine Research Reserve in Ponte Vedra Beach Florida USA with coordinates 30.02 N and minus 81.33 W. The first author affiliation is University of Florida Gainesville Florida USA.
98,Observed,ecosystem stability = resistance + resilience,Recovery rate,Ecosystem function,Ecosystem,Field observation,CN,CN,"N42.1833, E116.4167",0,Grassland,Plantae,Unmanipulated_Climatic,Press,7670,The study states that ecosystem stability was assessed in terms of resistance and resilience and defines resilience as the ability to recover from disturbances and return to its original condition. It quantifies sensitivity and resilience of vegetation to short-term climate anomalies from 2000 to 2020 using an ARx model with standardized anomalies of NDVI temperature and precipitation. It states that the coefficient delta indicates how long it takes for the ecosystem to return to normal after being disrupted and that 1 minus delta was used to denote ecosystem resilience. Because resilience is derived from the NDVI time series dynamics and specifically from an autocorrelation type coefficient it is an observed measurement and matches recovery rate per the instructions that autocorrelation based measures fall under recovery rate. The target variable used in the resilience quantification is NDVI anomalies and NDVI is a vegetation index used as a proxy of productivity so the target variable type is ecosystem function. The analysis is based on satellite remote sensing and meteorological observations rather than imposed experimental disturbance so the approach is field observation. The first author affiliation is Beijing Normal University in Beijing China so the institution country is CN. The study area is Duolun County Inner Mongolia China with coordinates 41 degrees 46 minutes to 42 degrees 36 minutes N and 115 degrees 51 minutes to 116 degrees 54 minutes E so the field country is CN and the average coordinate is N42.1833 E116.4167 with a location range coded as 0 because the span is under two degrees in both latitude and longitude. The study area is a transition zone between sandy land grassland and forest and the land use types analyzed include cropland woodland and grassland with the region described as typical grassland vegetation and meadow grassland vegetation so the dominant habitat is coded as grassland. The resilience concerns vegetation greenness dynamics so the taxon is Plantae. The disturbances are treated as climate anomalies and climate change perturbations without manipulation so the disturbance type is unmanipulated climatic and it is treated across the full 2000 to 2020 period so the pattern is press. The observation window for NDVI temperature and precipitation is 2000 to 2020 which is 21 years and is reported as 7670 days.
422,Observed,resistance + resilience,Recovery degree,Biomass; Physiological indicator,Individual,Field experiment,US,US,"N38.3167, W109.7500",0,Shrubland,Plantae,Manipulated_Climatic,Press,1095,The study states that resistance is capacity to withstand change and resilience is capacity for recovery of function. It also states that following Ingrisch and Bahn 2018 they quantified resistance and resilience as a comparison between control and drought treatments in their experiment. It defines drought resistance as the difference between control and drought treatments during the seasonal drought treatment period and drought resilience as the differences magnitude and duration between control and drought treatments when seasonal drought treatments were not imposed legacy effects. The experiment manipulated precipitation with shelters excluding 66% of ambient precipitation in cool season drought and warm season drought treatments. The response variables measured include soil moisture phenology greenness and above ground biomass of tagged individuals of Achnatherum hymenoides and Pleuraphis jamesii. Because resilience is quantified from observed legacy differences between drought and control treatments after the drought period it is observed rather than inferred. The resilience quantification corresponds to recovery degree because it is based on the magnitude of difference from the control baseline during legacy periods rather than an explicit recovery rate or return time calculation. The target variables used for resilience quantification are above ground biomass and greenness based phenological metrics derived from greenness. The level is individual because biomass and phenology metrics were calculated for tagged individual plants. The approach is field experiment because precipitation was experimentally manipulated in 36 field plots at a site in southeastern Utah USA. The first author affiliation is USDA ARS in Fort Collins Colorado USA. The site coordinates are given as 38.19′N 109.75′W which converts to N38.3167 W109.7500. The drought treatments were applied over a 3 year period and the results section specifies the observation window from 29 April 2015 to 27 April 2018 which is 1095 days. The habitat is described as a native grass shrubland community and the dominant plant is a shrub Ephedra viridis so shrubland is the best match. The disturbance is manipulated drought which is a climatic disturbance and it is treated as a sustained seasonal precipitation reduction during each 6 month treatment period so press.
228,Inferred,resilience = resistance + recovery,Inferred,"['Diversity', 'Density', 'Cover', 'Biomass', 'Abiotic parameter']",Community,Field observation,FR,"['RE', 'MU', 'YT', 'TF', 'KE']","S17.22, E50.25",30.0,Marine.Neritic,Animalia,NA,NA,NA,The introduction defines resilience as the ability to maintain and or return to its original state after disturbances and states that resilience is supported by two distinct mechanisms resistance and recovery. The study objective is to assess recovery potential and it develops a multi factor reef recovery index using TOPSIS rather than measuring recovery dynamics through time. The methods state that eight variables were selected based on documented relevance for reef recovery and expert opinions and were used in a multi criteria decision matrix to compute a relative proximity index RI. The variables used in the RI include coral species richness total and juvenile coral density hard coral cover proportion of stress tolerant coral species cover algal cover herbivorous fish biomass and sea surface temperature anomalies and recruitment rates for two islands. The discussion states the assessment is not based on temporally replicated time series and refers to the index as characterizing potential to recover from disturbance. Data were collected at reef sites in the South Western Indian Ocean including Reunion Rodrigues Mayotte Glorieuses and Europa with coordinates given for each island. The first author affiliation includes Universite de la Reunion in France. The habitat is coral reefs on outer slopes at 10 to 12 m depth which are shallow nearshore marine environments. Because resilience is quantified as an index derived from multiple indicators rather than observed recovery after a defined disturbance the measurement type is inferred and disturbance type pattern and observation duration are not applicable.
600,Observed,resilience = how much change the system can withstand before flipping into another regime,Latitude,Abiotic parameter,Ecosystem,Modeling and simulation,SG,CN,"N25.80, E100.20",0,Wetland,NA,Model_Resource,Press,3650,The study proposes RID as the probability that the recovery threshold T2 is unattainable and it calculates T2 from a phosphorus driven eutrophication model with alternative stable states. Resilience is described as the original definition of resilience as how much change the system can withstand before flipping into another regime and the study focuses on thresholds for regime shifts and recovery. RID is computed from Bayesian posterior parameter samples and thresholds and the paper also runs dynamic simulations with load reduction and white noise. The state variable in the model is water phosphorus concentration P and the control variable is external phosphorus load lP so the quantified resilience related quantity is a threshold in environmental pressure. The disturbance is implemented in simulations as long term lP reduction as press and random noise as pulses but the irreversible degradation definition is with respect to long term external drivers also known as press. The first author affiliation is Nanyang Technological University Singapore. Data are based on Lake Erhai in Southeast China. Lake Erhai is a freshwater lake so the habitat type is Wetland. No organism group is the target because the quantified variable is phosphorus concentration. The location is approximated from Lake Erhai in Yunnan China. The methods describe using water quality and lP data and long iterations for stable states so an exact observation window is not stated and a multi year monitoring context is implied so the duration is set to 3650 days.
